FindNextFile,FindFirstFile,FindFirstFileEx,SetFilePointer,SetFilePointerEx,GetFileSize,GetFileSizeEx,SetFileAttributes,GetFileType,CopyFileEx,CopyFile,DeleteFile,EncryptFile,NtReadFile,NtWriteFile,GetFileAttributes,GetFileAttributesEx,CryptDeriveKey,CryptDecodeObject,CryptGenKey,CryptImportPublicKeyInfo,CryptAcquireContext,CryptAcquireContextW,RegCloseKey,RegCreateKeyExW,RegDeleteKeyW,RegQueryValueExW,RegSetValueExW,RegEnumKeyExA,RegOpenKeyExW,NtQueryValueKey,NtOpenKey,socket,InternetOpen,shutdown,sendto,connect,bind,listen,accept,recv,send,InternetOpenUrl,InternetReadFile,InternetWriteFile,CreateThread,CreateRemoteThread,NtResumeThread,NtGetContextThread,NtSetContextThread,CreateProcessInternalW,NtOpenProcess,Process32NextW,Process32FirstW,NtTerminateProcess,test
0,0,0,51399,11465,1588,1307,0,276,0,0,0,0,76506,102158,0,0,0,0,0,0,0,26,61795,3496,2,63289,1917,1434,75958,72064,55866,12,0,27,6886,6,82,1,3,29,16,0,981,0,1164,0,404,24,19,168,60841,64079,1965,416,Locky
0,0,0,51399,11465,1588,1307,0,276,0,0,0,0,76507,102159,0,0,0,0,0,0,0,26,61800,3496,2,63290,1917,1434,75962,72070,55873,12,0,27,6886,6,82,1,3,29,16,0,981,0,1165,0,405,24,19,168,60841,64079,1965,416,Locky
0,0,0,51399,11465,1589,1307,0,276,0,0,0,0,76508,102160,0,0,0,0,0,0,0,26,61826,3499,2,63328,1920,1434,75979,72149,55910,12,0,28,6886,6,83,1,3,29,16,0,981,0,1169,0,408,26,21,170,60841,94002,2859,425,Locky
0,0,0,51401,11467,1589,1331,0,278,0,0,0,0,76535,102161,0,0,0,0,0,0,0,26,62652,3499,2,67742,1920,1434,77164,72184,56091,12,0,28,6886,6,83,1,3,29,16,0,981,0,1172,0,408,26,21,172,60869,94002,2859,431,Locky
0,0,0,51401,11467,1589,1331,0,278,0,0,0,0,76536,102162,0,0,0,0,0,0,0,26,62657,3499,2,67743,1920,1434,77168,72190,56098,12,0,28,6886,6,83,1,3,29,16,0,981,0,1173,0,409,26,21,172,60869,94002,2859,431,Locky
0,0,0,51401,11467,1589,1331,0,278,0,0,0,0,76537,102163,0,0,0,0,0,0,0,26,62662,3499,2,67744,1920,1434,77172,72196,56105,12,0,28,6886,6,83,1,3,29,16,0,981,0,1174,0,410,26,21,172,60869,94002,2859,431,Locky
0,0,0,51409,11467,1591,1331,0,278,0,0,0,0,76558,102198,0,0,0,0,0,0,0,26,62896,3513,2,67934,1925,1448,77323,72210,56130,12,0,30,6886,6,89,1,3,29,16,0,981,0,1175,0,411,26,21,172,60869,94002,2859,431,Locky
0,0,0,51409,11467,1591,1331,0,278,0,0,0,0,76559,102199,0,0,0,0,0,0,0,26,62901,3513,2,67935,1925,1448,77327,72216,56137,12,0,30,6886,6,89,1,3,29,16,0,981,0,1176,0,412,26,21,172,60869,94002,2859,431,Locky
0,0,0,52613,11467,1591,1331,0,278,0,0,0,0,77765,104624,0,0,0,0,0,0,0,26,62923,3514,2,67965,1925,1448,77352,72221,56145,12,0,30,6886,6,89,1,3,29,16,0,981,0,1287,0,413,26,21,172,72833,94002,2859,431,Locky
0,0,0,52613,11467,1591,1331,0,278,0,0,0,0,77766,104625,0,0,0,0,0,0,0,26,62928,3514,2,67966,1925,1448,77356,72227,56152,12,0,30,6886,6,89,1,3,29,16,0,981,0,1288,0,414,26,21,172,72833,94002,2859,431,Locky
0,0,0,52660,11467,1600,1343,0,281,0,0,0,0,77822,104626,0,0,0,0,0,0,0,26,63107,3521,2,68004,1932,1448,77528,75189,56253,14,0,30,6886,8,91,1,3,34,19,0,982,0,1292,0,415,26,21,173,72849,94002,2859,434,Locky
0,0,0,52660,11467,1600,1343,0,281,0,0,0,0,77823,104627,0,0,0,0,0,0,0,26,63112,3521,2,68005,1932,1448,77533,75195,56260,14,0,30,6886,8,91,1,3,34,19,0,982,0,1293,0,416,26,21,173,72849,94002,2859,434,Locky
0,0,0,52660,11467,1600,1343,0,281,0,0,0,0,77824,104628,0,0,0,0,0,0,0,26,63118,3521,2,68010,1932,1448,77539,75209,56287,14,0,30,6886,8,91,1,3,34,19,0,982,0,1294,0,417,26,21,173,72849,94002,2859,434,Locky
0,0,0,54887,11468,1609,1365,0,283,0,0,0,0,80081,109043,0,0,0,0,0,0,0,26,63825,3569,2,68678,1977,1451,78634,75232,56371,14,0,30,6886,8,91,1,3,34,19,0,982,0,1307,0,422,26,21,177,72877,94002,2859,437,Locky
0,0,0,54887,11468,1609,1365,0,283,0,0,0,0,80082,109044,0,0,0,0,0,0,0,26,63830,3569,2,68679,1977,1451,78638,75238,56378,14,0,30,6886,8,91,1,3,34,19,0,982,0,1308,0,423,26,21,177,72877,94002,2859,437,Locky
0,0,0,54887,11468,1609,1365,0,283,0,0,0,0,80083,109045,0,0,0,0,0,0,0,26,63835,3569,2,68680,1977,1451,78643,75244,56385,14,0,30,6886,8,91,1,3,34,19,0,982,0,1309,0,424,26,21,177,72877,94002,2859,437,Locky
0,0,0,54887,11468,1609,1365,0,285,0,0,0,0,80084,109046,0,0,0,0,0,0,0,26,63837,3569,2,68680,1977,1451,78644,75273,56414,14,0,30,6886,8,91,1,3,34,19,0,982,0,1310,0,425,26,21,179,72877,94002,2859,443,Locky
0,0,0,54887,11468,1609,1365,0,285,0,0,0,0,80085,109047,0,0,0,0,0,0,0,26,63839,3569,2,68680,1977,1451,78646,75287,56441,14,0,30,6886,8,91,1,3,34,19,0,982,0,1311,0,426,26,21,179,72877,94002,2859,443,Locky
0,0,0,54888,11468,1609,1365,0,285,0,0,0,0,80087,109047,0,0,0,0,0,0,0,26,63839,3569,2,68680,1977,1451,78646,75294,56445,14,0,30,6886,8,91,1,3,34,19,0,982,0,1311,0,426,26,21,180,72877,94002,2859,449,Locky
0,0,0,54888,11468,1609,1365,0,285,0,0,0,0,80088,109048,0,0,0,0,0,0,0,26,63846,3569,2,68681,1977,1451,78650,75300,56452,14,0,30,6886,8,91,1,3,34,19,0,982,0,1312,0,427,26,21,180,72877,94002,2859,449,Locky
0,0,0,54888,11468,1609,1365,0,285,0,0,0,0,80089,109049,0,0,0,0,0,0,0,26,63851,3569,2,68682,1977,1451,78655,75306,56459,14,0,30,6886,8,91,1,3,34,19,0,982,0,1313,0,428,26,21,180,72877,94002,2859,449,Locky
0,0,0,54888,11468,1609,1365,0,285,0,0,0,0,80090,109050,0,0,0,0,0,0,0,26,63855,3569,2,68682,1977,1451,78657,75321,56487,14,0,30,6886,8,91,1,3,34,19,0,982,0,1314,0,429,28,22,181,72877,94002,2859,452,Locky
0,0,0,54896,11468,1611,1365,0,285,0,0,0,0,80109,109068,0,0,0,0,0,0,0,26,64003,3574,2,68788,1979,1471,78750,75335,56512,14,0,30,6886,8,93,1,3,34,19,0,982,0,1315,0,430,28,22,181,72877,94002,2859,452,Locky
0,0,0,54896,11468,1611,1365,0,285,0,0,0,0,80110,109069,0,0,0,0,0,0,0,26,64052,3582,2,68826,1981,1471,78795,75341,56525,14,0,30,6886,8,93,1,3,34,19,0,982,0,1316,0,431,28,22,181,72877,94002,2859,452,Locky
0,0,0,54896,11468,1611,1365,0,285,0,0,0,0,80111,109070,0,0,0,0,0,0,0,26,64057,3582,2,68827,1981,1471,78799,75347,56532,14,0,30,6886,8,93,1,3,34,19,0,982,0,1317,0,432,28,22,181,72877,94002,2859,452,Locky
0,0,0,54896,11468,1611,1365,0,285,0,0,0,0,80112,109071,0,0,0,0,0,0,0,26,64062,3582,2,68828,1981,1471,78803,75353,56539,14,0,30,6886,8,93,1,3,34,19,0,982,0,1318,0,433,28,22,181,72877,94002,2859,452,Locky
0,0,0,57062,11468,1612,1367,0,285,0,0,0,0,82349,113449,0,0,0,0,0,0,0,26,64240,3583,2,69028,1981,1471,79083,75361,56550,14,0,30,6886,8,93,1,3,34,19,0,982,0,1321,0,434,28,22,182,72877,94002,2859,452,Locky
0,0,0,59292,11469,1621,1389,0,287,0,0,0,0,84609,117870,0,0,0,0,0,0,0,26,64955,3631,2,69708,2026,1474,80189,75384,56634,14,0,30,6886,8,93,1,3,34,19,0,982,0,1333,0,439,28,22,186,72905,94002,2859,455,Locky
0,0,0,61666,12085,1674,1442,0,299,0,0,0,0,87621,122312,0,0,0,0,0,0,0,27,67072,3771,2,71901,2107,1496,82679,76409,56881,14,0,30,6886,8,93,1,3,34,19,0,982,0,1349,0,447,28,22,190,73064,94002,2859,464,Locky
0,0,0,61674,12085,1678,1442,0,299,0,0,0,0,87646,122339,0,0,0,0,0,0,0,27,67315,3783,2,72071,2111,1528,82827,76434,56929,14,0,31,6886,8,97,1,3,34,19,0,982,0,1351,0,449,29,23,191,73064,94002,2859,467,Locky
0,0,0,61675,12085,1678,1442,0,299,0,0,0,0,87648,122339,0,0,0,0,0,0,0,27,67315,3783,2,72071,2111,1528,82827,76436,56931,14,0,31,6886,8,97,1,3,34,19,0,982,0,1351,0,449,29,23,192,73064,94002,2859,473,Locky
0,0,0,61675,12085,1678,1442,0,299,0,0,0,0,87649,122340,0,0,0,0,0,0,0,27,67320,3783,2,72072,2111,1528,82831,76442,56938,14,0,31,6886,8,97,1,3,34,19,0,982,0,1352,0,450,29,23,192,73064,94002,2859,473,Locky
0,0,0,61675,12085,1678,1442,0,299,0,0,0,0,87650,122341,0,0,0,0,0,0,0,27,67325,3783,2,72073,2111,1528,82835,76448,56945,14,0,31,6886,8,97,1,3,34,19,0,982,0,1353,0,451,29,23,192,73064,94002,2859,473,Locky
0,0,0,61675,12085,1678,1442,0,299,0,0,0,0,87651,122342,0,0,0,0,0,0,0,27,67333,3783,2,72077,2111,1528,82843,76462,56972,14,0,31,6886,8,97,1,3,34,19,0,982,0,1354,0,452,29,23,192,73064,94002,2859,473,Locky
0,0,0,61675,12085,1678,1442,0,299,0,0,0,0,87652,122343,0,0,0,0,0,0,0,27,67338,3783,2,72078,2111,1528,82847,76468,56979,14,0,31,6886,8,97,1,3,34,19,0,982,0,1355,0,453,29,23,192,73064,94002,2859,473,Locky
0,0,0,64067,12212,1710,1492,0,311,0,0,0,0,90168,126786,0,0,0,0,0,0,0,28,69571,3919,2,74121,2193,1550,85391,76619,57178,14,0,31,6886,8,97,1,3,34,19,0,982,0,1525,0,461,29,23,196,89871,94002,2859,482,Locky
0,0,0,64067,12212,1710,1492,0,311,0,0,0,0,90169,126787,0,0,0,0,0,0,0,28,69576,3919,2,74122,2193,1550,85396,76625,57185,14,0,31,6886,8,97,1,3,34,19,0,982,0,1526,0,462,29,23,196,89871,94002,2859,482,Locky
0,0,0,64067,12212,1712,1492,0,311,0,0,0,0,90171,126788,0,0,0,0,0,0,0,28,69579,3919,2,74123,2193,1550,85399,76641,57214,14,0,31,6886,8,97,1,3,34,19,0,982,0,1528,0,464,30,24,197,89871,94002,2859,485,Locky
0,0,0,64067,12212,1712,1492,0,311,0,0,0,0,90172,126789,0,0,0,0,0,0,0,28,69584,3919,2,74124,2193,1550,85404,76647,57221,14,0,31,6886,8,97,1,3,34,19,0,982,0,1529,0,465,30,24,197,89871,94002,2859,485,Locky
0,0,0,64067,12212,1712,1492,0,311,0,0,0,0,90173,126790,0,0,0,0,0,0,0,28,69589,3919,2,74125,2193,1550,85408,76653,57228,14,0,31,6886,8,97,1,3,34,19,0,982,0,1530,0,466,30,24,197,89871,94002,2859,485,Locky
0,0,0,64067,12212,1712,1492,0,311,0,0,0,0,90174,126791,0,0,0,0,0,0,0,28,69594,3919,2,74126,2193,1550,85413,76659,57235,14,0,31,6886,8,97,1,3,34,19,0,982,0,1531,0,467,30,24,197,89871,94002,2859,485,Locky
0,0,0,66455,12492,1741,1531,0,322,0,0,0,0,92829,131228,0,0,0,0,0,0,0,29,71755,4055,2,76206,2271,1572,87920,76722,57417,14,0,31,6886,8,97,1,3,34,19,0,982,0,1713,0,475,30,24,201,107479,94002,2859,494,Locky
0,0,0,68685,12493,1750,1553,0,324,0,0,0,0,95089,135648,0,0,0,0,0,0,0,29,72467,4103,2,76877,2316,1575,89020,76745,57501,14,0,31,6886,8,97,1,3,34,19,0,982,0,1725,0,480,30,24,205,107507,94002,2859,497,Locky
0,0,0,68685,12493,1750,1553,0,324,0,0,0,0,95090,135649,0,0,0,0,0,0,0,29,72472,4103,2,76878,2316,1575,89025,76751,57508,14,0,31,6886,8,97,1,3,34,19,0,982,0,1726,0,481,30,24,205,107507,94002,2859,497,Locky
0,0,0,68685,12493,1750,1553,0,324,0,0,0,0,95091,135650,0,0,0,0,0,0,0,29,72477,4103,2,76879,2316,1575,89029,76757,57515,14,0,31,6886,8,97,1,3,34,19,0,982,0,1727,0,482,30,24,205,107507,94002,2859,497,Locky
0,0,0,68686,12493,1750,1553,0,324,0,0,0,0,95093,135650,0,0,0,0,0,0,0,29,72477,4103,2,76879,2316,1575,89029,76764,57519,14,0,31,6886,8,97,1,3,34,19,0,982,0,1727,0,482,30,24,206,107507,94002,2859,503,Locky
0,0,0,68686,12493,1750,1553,0,324,0,0,0,0,95094,135651,0,0,0,0,0,0,0,29,72482,4103,2,76880,2316,1575,89033,76770,57526,14,0,31,6886,8,97,1,3,34,19,0,982,0,1728,0,483,30,24,206,107507,94002,2859,503,Locky
0,0,0,70922,12494,1759,1575,0,326,0,0,0,0,97361,140081,0,0,0,0,0,0,0,29,73182,4151,2,77546,2361,1578,90129,76793,57610,14,0,31,6886,8,97,1,3,34,19,0,982,0,1739,0,488,30,24,210,107535,94002,2859,506,Locky
0,0,0,73295,12500,1794,1645,0,338,0,0,0,0,99775,144636,0,0,0,0,0,0,0,30,75645,4287,2,81643,2442,1604,92989,77689,57822,14,0,31,6886,8,97,1,3,34,19,0,982,0,1755,0,496,30,24,214,107707,94002,2859,515,Locky
0,0,0,73295,12500,1794,1645,0,338,0,0,0,0,99775,144636,0,0,0,0,0,0,0,30,75645,4287,2,81643,2442,1604,92989,77689,57822,14,0,31,6886,8,97,1,3,34,19,0,982,0,1755,0,496,32,24,215,107707,94002,2859,515,Locky
0,0,0,73295,12500,1794,1645,0,338,0,0,0,0,99776,144637,0,0,0,0,0,0,0,30,75650,4287,2,81644,2442,1604,92993,77695,57829,14,0,31,6886,8,97,1,3,34,19,0,982,0,1756,0,497,32,24,215,107707,94002,2859,515,Locky
0,0,0,73295,12500,1796,1645,0,338,0,0,0,0,99778,144638,0,0,0,0,0,0,0,30,75652,4287,2,81644,2442,1604,92995,77710,57857,14,0,31,6886,8,97,1,3,34,19,0,982,0,1759,0,499,33,25,216,107707,94002,2859,518,Locky
0,0,0,73295,12500,1796,1645,0,338,0,0,0,0,99779,144639,0,0,0,0,0,0,0,30,75657,4287,2,81645,2442,1604,92999,77716,57864,14,0,31,6886,8,97,1,3,34,19,0,982,0,1760,0,500,33,25,216,107707,94002,2859,518,Locky
0,0,0,73295,12500,1796,1645,0,338,0,0,0,0,99780,144640,0,0,0,0,0,0,0,30,75662,4287,2,81646,2442,1604,93003,77722,57871,14,0,31,6886,8,97,1,3,34,19,0,982,0,1761,0,501,33,25,216,107707,94002,2859,518,Locky
0,0,0,73295,12500,1798,1645,0,338,0,0,0,0,99782,144641,0,0,0,0,0,0,0,30,75669,4287,2,81652,2442,1604,93010,77738,57900,14,0,31,6886,8,97,1,3,34,19,0,982,0,1764,0,503,34,26,217,107707,94002,2859,521,Locky
0,0,0,73295,12500,1798,1645,0,338,0,0,0,0,99783,144642,0,0,0,0,0,0,0,30,75674,4287,2,81653,2442,1604,93014,77744,57907,14,0,31,6886,8,97,1,3,34,19,0,982,0,1765,0,504,34,26,217,107707,94002,2859,521,Locky
0,0,0,73295,12500,1798,1645,0,338,0,0,0,0,99784,144643,0,0,0,0,0,0,0,30,75679,4287,2,81654,2442,1604,93018,77750,57914,14,0,31,6886,8,97,1,3,34,19,0,982,0,1766,0,505,34,26,217,107707,94002,2859,521,Locky
0,0,0,73295,12500,1798,1645,0,338,0,0,0,0,99785,144644,0,0,0,0,0,0,0,30,75684,4287,2,81655,2442,1604,93022,77756,57921,14,0,31,6886,8,97,1,3,34,19,0,982,0,1767,0,506,34,26,217,107707,94002,2859,521,Locky
0,0,0,73295,12500,1798,1645,0,338,0,0,0,0,99786,144645,0,0,0,0,0,0,0,30,75689,4287,2,81656,2442,1604,93026,77762,57928,14,0,31,6886,8,97,1,3,34,19,0,982,0,1768,0,507,34,26,217,107707,94002,2859,521,Locky
0,0,0,73295,12500,1798,1645,0,338,0,0,0,0,99787,144646,0,0,0,0,0,0,0,30,75694,4287,2,81657,2442,1604,93030,77768,57935,14,0,31,6886,8,97,1,3,34,19,0,982,0,1769,0,508,34,26,217,107707,94002,2859,521,Locky
0,0,0,73295,12500,1798,1645,0,338,0,0,0,0,99788,144647,0,0,0,0,0,0,0,30,75699,4287,2,81658,2442,1604,93035,77774,57942,14,0,31,6886,8,97,1,3,34,19,0,982,0,1770,0,509,34,26,217,107707,94002,2859,521,Locky
0,0,0,73295,12500,1800,1645,0,338,0,0,0,0,99789,144647,0,0,0,0,0,0,0,30,75699,4287,2,81658,2442,1604,93035,77775,57943,14,0,31,6886,8,97,1,3,34,19,0,982,0,1772,0,510,35,27,218,107707,94002,2859,525,Locky
0,0,0,73295,12500,1800,1645,0,338,0,0,0,0,99790,144648,0,0,0,0,0,0,0,30,75706,4287,2,81659,2442,1604,93039,77781,57950,14,0,31,6886,8,97,1,3,34,19,0,982,0,1773,0,511,35,27,218,107707,94002,2859,525,Locky
0,0,0,73295,12500,1801,1645,0,338,0,0,0,0,99792,144649,0,0,0,0,0,0,0,30,75751,4295,2,81696,2444,1604,93083,77783,57958,14,0,31,6886,8,97,1,3,34,19,0,982,0,1775,0,512,35,27,218,107707,94002,2859,525,Locky
0,0,0,75682,12609,1837,1706,0,348,0,0,0,0,102295,149084,0,0,0,0,0,0,0,31,78014,4432,2,83746,2525,1630,95650,78005,58142,14,0,31,6886,8,97,1,3,34,19,0,982,0,1931,0,520,35,27,222,124308,94002,2859,534,Locky
0,0,0,75682,12609,1837,1706,0,348,0,0,0,0,102296,149085,0,0,0,0,0,0,0,31,78019,4432,2,83747,2525,1630,95655,78011,58149,14,0,31,6886,8,97,1,3,34,19,0,982,0,1932,0,521,35,27,222,124308,94002,2859,534,Locky
0,0,0,75682,12609,1837,1706,0,348,0,0,0,0,102297,149086,0,0,0,0,0,0,0,31,78121,4432,2,83779,2525,1630,95663,78011,58151,14,0,31,6886,8,97,1,3,34,19,0,982,0,1934,0,522,35,27,222,124308,94002,2859,534,Locky
0,0,0,78053,12891,1891,1759,0,360,0,0,0,0,104972,153525,0,0,0,0,0,0,0,32,80265,4570,2,85963,2605,1655,98163,79009,58397,14,0,31,6886,8,97,1,3,34,19,0,982,0,1953,0,530,35,27,226,124453,94002,2859,543,Locky
0,0,0,78053,12891,1891,1759,0,360,0,0,0,0,104973,153526,0,0,0,0,0,0,0,32,80270,4570,2,85964,2605,1655,98168,79015,58404,14,0,31,6886,8,97,1,3,34,19,0,982,0,1954,0,531,35,27,226,124453,94002,2859,543,Locky
0,0,0,78053,12891,1891,1759,0,362,0,0,0,0,104974,153527,0,0,0,0,0,0,0,32,80280,4570,2,85966,2605,1655,98175,79045,58434,14,0,31,6886,8,97,1,3,34,19,0,982,0,1955,0,531,35,27,228,124453,94002,2859,547,Locky
0,0,0,78061,12891,1893,1759,0,362,0,0,0,0,104995,153562,0,0,0,0,0,0,0,32,80512,4584,2,86156,2610,1669,98326,79059,58459,14,0,33,6886,8,103,1,3,34,19,0,982,0,1956,0,532,35,27,228,124453,94002,2859,547,Locky
0,0,0,78061,12891,1893,1759,0,362,0,0,0,0,104996,153563,0,0,0,0,0,0,0,32,80517,4584,2,86157,2610,1669,98330,79065,58466,14,0,33,6886,8,103,1,3,34,19,0,982,0,1957,0,533,35,27,228,124453,94002,2859,547,Locky
0,0,0,78061,12891,1893,1759,0,362,0,0,0,0,104997,153564,0,0,0,0,0,0,0,32,80522,4584,2,86158,2610,1669,98334,79071,58473,14,0,33,6886,8,103,1,3,34,19,0,982,0,1958,0,534,35,27,228,124453,94002,2859,547,Locky
0,0,0,80431,12998,1922,1806,0,371,0,0,0,0,107485,157999,0,0,0,0,0,0,0,33,82689,4719,2,88252,2688,1691,100880,79140,58679,14,0,33,6886,8,103,1,3,34,19,0,982,0,1977,0,542,35,27,232,124546,94002,2859,556,Locky
0,0,0,80431,12998,1923,1806,0,371,0,0,0,0,107487,158000,0,0,0,0,0,0,0,33,82690,4719,2,88252,2688,1691,100880,79177,58704,14,0,33,6886,8,103,1,3,34,19,0,982,0,1979,0,543,35,27,232,124546,94002,2859,556,Locky
0,0,0,80431,12998,1923,1806,0,371,0,0,0,0,107488,158001,0,0,0,0,0,0,0,33,82695,4719,2,88253,2688,1691,100884,79183,58711,14,0,33,6886,8,103,1,3,34,19,0,982,0,1980,0,544,35,27,232,124546,94002,2859,556,Locky
0,0,0,80439,12998,1925,1806,0,371,0,0,0,0,107512,158040,0,0,0,0,0,0,0,33,82999,4733,2,88476,2693,1723,101072,79197,58736,14,0,38,6886,8,110,1,3,34,19,0,982,0,1981,0,545,35,27,232,124546,94002,2859,556,Locky
0,0,0,80439,12998,1925,1806,0,371,0,0,0,0,107513,158041,0,0,0,0,0,0,0,33,83004,4733,2,88477,2693,1723,101076,79203,58743,14,0,38,6886,8,110,1,3,34,19,0,982,0,1982,0,546,35,27,232,124546,94002,2859,556,Locky
0,0,0,80439,12998,1925,1806,0,371,0,0,0,0,107514,158042,0,0,0,0,0,0,0,33,83009,4733,2,88478,2693,1723,101080,79209,58750,14,0,38,6886,8,110,1,3,34,19,0,982,0,1983,0,547,35,27,232,124546,94002,2859,556,Locky
0,0,0,80439,12998,1929,1806,0,371,0,0,0,0,107516,158042,0,0,0,0,0,0,0,33,83009,4733,2,88478,2693,1723,101080,79211,58752,14,0,38,6886,8,110,1,3,34,19,0,982,0,1983,0,548,36,28,233,124546,94036,2860,558,Locky
0,0,0,80439,12998,1929,1806,0,371,0,0,0,0,107517,158043,0,0,0,0,0,0,0,33,83014,4733,2,88479,2693,1723,101085,79217,58759,14,0,38,6886,8,110,1,3,34,19,0,982,0,1984,0,549,36,28,233,124546,94036,2860,558,Locky
0,0,0,80439,12998,1930,1806,0,371,0,0,0,0,107519,158044,0,0,0,0,0,0,0,33,83062,4741,2,88517,2695,1723,101130,79219,58767,14,0,38,6886,8,110,1,3,34,19,0,982,0,1986,0,550,36,28,233,124546,94036,2860,558,Locky
0,0,0,81088,13734,1988,1875,0,386,0,0,0,0,109060,159040,0,0,0,0,0,0,0,34,85716,4877,2,92846,2775,1752,104232,80106,59008,14,0,38,6886,8,110,1,3,34,19,0,982,0,2003,0,559,37,29,240,124705,94036,2860,570,Locky
0,0,0,82719,13734,1988,1875,0,386,0,0,0,0,110693,162319,0,0,0,0,0,0,0,34,85741,4878,2,92878,2775,1752,104260,80114,59019,14,0,38,6886,8,110,1,3,34,19,0,982,0,2138,0,560,37,29,240,139874,94036,2860,570,Locky
0,0,0,82719,13734,1988,1875,0,386,0,0,0,0,110694,162320,0,0,0,0,0,0,0,34,85746,4878,2,92879,2775,1752,104264,80120,59026,14,0,38,6886,8,110,1,3,34,19,0,982,0,2139,0,561,37,29,240,139874,94036,2860,570,Locky
0,0,0,82719,13734,1989,1875,0,386,0,0,0,0,110696,162321,0,0,0,0,0,0,0,34,85747,4878,2,92879,2775,1752,104266,80130,59048,14,0,38,6886,8,110,1,3,34,19,0,982,0,2141,0,562,37,29,240,139874,94036,2860,570,Locky
0,0,0,85094,14299,2042,1927,0,398,0,0,0,0,113653,166765,0,0,0,0,0,0,0,35,88007,5015,2,94946,2856,1778,106838,80997,59252,14,0,38,6886,8,110,1,3,34,19,0,982,0,2158,0,570,37,29,244,140031,94036,2860,579,Locky
0,0,0,85094,14299,2042,1927,0,398,0,0,0,0,113654,166766,0,0,0,0,0,0,0,35,88012,5015,2,94947,2856,1778,106842,81003,59259,14,0,38,6886,8,110,1,3,34,19,0,982,0,2159,0,571,37,29,244,140031,94036,2860,579,Locky
0,0,0,85094,14299,2042,1927,0,398,0,0,0,0,113654,166766,0,0,0,0,0,0,0,35,88023,5015,2,94990,2856,1778,106853,81007,59266,14,0,38,6886,8,110,2,3,34,19,0,982,0,2159,0,572,37,29,244,140032,94036,2860,579,Locky
0,0,0,85094,14299,2042,1927,0,400,0,0,0,0,113655,166767,0,0,0,0,0,0,0,35,88026,5015,2,94990,2856,1778,106855,81042,59302,14,0,38,6886,8,110,2,3,34,19,0,982,0,2160,0,573,37,29,246,140032,94036,2860,585,Locky
0,0,0,87480,14305,2073,1991,0,412,0,0,0,0,116060,171320,0,0,0,0,0,0,0,36,90581,5152,2,99093,2937,1800,109828,81262,59515,14,0,38,6886,8,110,2,3,34,19,0,982,0,2179,0,581,37,29,250,140202,94036,2860,594,Locky
0,0,0,87488,14305,2075,1991,0,412,0,0,0,0,116084,171347,0,0,0,0,0,0,0,36,90824,5164,2,99263,2941,1832,109976,81284,59560,14,0,39,6886,8,114,2,3,34,19,0,982,0,2180,0,582,37,29,250,140202,94036,2860,594,Locky
0,0,0,87488,14305,2075,1991,0,412,0,0,0,0,116085,171348,0,0,0,0,0,0,0,36,90826,5164,2,99263,2941,1832,109978,81299,59588,14,0,39,6886,8,114,2,3,34,19,0,982,0,2181,0,583,39,30,251,140202,94036,2860,597,Locky
0,0,0,87488,14305,2075,1991,0,412,0,0,0,0,116086,171349,0,0,0,0,0,0,0,36,90831,5164,2,99264,2941,1832,109982,81305,59595,14,0,39,6886,8,114,2,3,34,19,0,982,0,2182,0,584,39,30,251,140202,94036,2860,597,Locky
0,0,0,88132,15041,2179,2060,0,422,0,0,0,0,117589,172336,0,0,0,0,0,0,0,37,94345,5301,2,104470,3022,1858,114011,83295,59862,14,0,39,6886,8,114,2,3,34,19,0,982,0,2201,0,592,40,31,256,140404,94036,2860,609,Locky
0,0,0,88132,15041,2179,2060,0,422,0,0,0,0,117589,172336,0,0,0,0,0,0,0,37,94345,5301,2,104470,3022,1858,114011,83296,59863,14,0,39,6886,8,114,2,3,34,19,0,982,0,2201,0,592,40,31,256,140404,94036,2860,612,Locky
0,0,0,88132,15041,2179,2060,0,422,0,0,0,0,117590,172337,0,0,0,0,0,0,0,37,94350,5301,2,104471,3022,1858,114015,83302,59870,14,0,39,6886,8,114,2,3,34,19,0,982,0,2202,0,593,40,31,256,140404,94036,2860,612,Locky
0,0,0,88132,15041,2179,2060,0,422,0,0,0,0,117591,172338,0,0,0,0,0,0,0,37,94355,5301,2,104472,3022,1858,114019,83308,59877,14,0,39,6886,8,114,2,3,34,19,0,982,0,2203,0,594,40,31,256,140404,94036,2860,612,Locky
0,0,0,88132,15041,2179,2060,0,422,0,0,0,0,117592,172339,0,0,0,0,0,0,0,37,94360,5301,2,104473,3022,1858,114023,83314,59884,14,0,39,6886,8,114,2,3,34,19,0,982,0,2204,0,595,40,31,256,140404,94036,2860,612,Locky
0,0,0,88179,15041,2188,2072,0,425,0,0,0,0,117648,172340,0,0,0,0,0,0,0,37,94538,5308,2,104511,3029,1858,114194,86276,59985,16,0,39,6886,10,116,2,3,39,22,0,983,0,2208,0,596,40,31,257,140420,94036,2860,615,Locky
0,0,0,88226,15041,2196,2072,0,427,0,0,0,0,117692,172340,0,0,0,0,0,0,0,37,94690,5311,2,104541,3035,1858,114349,86463,60048,17,0,39,6886,11,117,2,3,39,22,0,983,0,2212,0,597,40,31,257,140420,94036,2860,618,Locky
