fc,fr,fs,cr,cs,rs,fp,cp,rp,sp,label
-0.105272806,-0.100891479,0.284564062,-0.152494319,-0.061228448,0.319158665,-0.171048552,-0.092641359,0.678173529,-0.109402504,Locky
0,-0.183426596,0,0,0,0,-0.145847742,0,0.497904521,0,Jigsaw
-0.055277882,0.231900515,-0.153488674,-0.140472958,-0.055126809,0.046255937,-0.099381244,-0.064420156,0.136194959,-0.078411064,Reveton
0,0,0,0,0,0,0,0,0,0,Bengin
-0.106573422,-0.042704378,0.305088342,-0.150924398,-0.055994576,0.419987949,-0.163776125,-0.090512306,0.638175674,-0.107547577,Locky
-0.05155268,0.158732142,-0.08736217,-0.142787879,-0.062539479,-0.006758233,-0.125484127,-0.086054101,0.483406495,-0.074582884,Bengin
-0.062356782,0.177746427,-0.064513341,-0.111578504,0.340279622,0.076483872,-0.106643475,-0.064501708,-0.093667899,-0.145121425,Genasom
-0.106500722,-0.061648136,0.300323469,-0.152407747,-0.058370598,0.388392618,-0.168562992,-0.092394572,0.655575037,-0.109506544,Locky
-0.08827576,-0.141337634,0.275275992,-0.136491738,-0.058872237,0.139400421,-0.105765555,-0.06266832,0.155499189,-0.065855809,Locky
-0.083512102,-0.133712816,-0.065259817,-0.103654923,-0.062296021,0.794428723,-0.115230615,-0.060123243,0.146298071,-0.088920235,Cerber
-0.106299425,-0.040258726,0.305315587,-0.150819862,-0.055123637,0.424209974,-0.163941768,-0.090460942,0.640653763,-0.107888296,Locky
-0.05105595,0.169460069,-0.087310507,-0.142183061,-0.062539479,-0.007445303,-0.125546034,-0.086058297,0.475068645,-0.074510475,Bengin
-0.095863067,-0.201474114,-0.063871116,-0.131443239,-0.063035805,0.594015167,-0.169289671,-0.041790001,0.547618672,-0.115881008,Cerber
-0.054194041,0.235033887,-0.153643566,-0.142082505,-0.055126809,0.034112845,-0.099445502,-0.064449614,0.184477453,-0.078477909,Reveton
-0.053656027,0.251607232,-0.161305188,-0.144697713,-0.059899064,0.008872607,-0.099541821,-0.06441096,0.274700554,-0.083121325,Reveton
-0.10213345,-0.110914861,0.299402741,-0.150393096,-0.06318641,0.26303812,-0.157299072,-0.085136327,0.64458375,-0.100201789,Locky
-0.097715236,-0.179069017,-0.070409884,-0.113203115,-0.062285493,0.538676613,-0.168050009,-0.050539185,0.462309479,-0.114561465,Cerber
-0.101777025,-0.113390284,0.29756071,-0.151614405,-0.063509497,0.258185801,-0.157624872,-0.085301215,0.64974162,-0.099404637,Locky
0,-0.052270042,-0.170793764,0,0,-0.182477157,-0.077180362,0,0.339439891,-0.109100874,Bengin
0.128755722,-0.06682495,-0.079113244,-0.129120772,-0.062499348,0.014069861,-0.142579646,-0.091739756,0.685901557,-0.072611284,Bengin
0,0,0,0,0,0,0,0,0,0,Bengin
-0.051065703,0.167937869,-0.087317267,-0.142357068,-0.062539479,-0.006647071,-0.125459877,-0.086069767,0.476718821,-0.074522555,Bengin
-0.096370391,-0.204212174,-0.063943126,-0.13245816,-0.063172898,0.575927077,-0.175546106,-0.043006663,0.518205975,-0.119996406,Cerber
-0.104796626,-0.20541787,-0.072251241,-0.119338762,-0.062737332,0.593545699,-0.192121294,-0.032128084,0.570501809,-0.11833904,Cerber
0.04316105,-0.001563772,-0.074735284,-0.141723203,-0.062497683,-0.012493597,-0.137845595,-0.09084649,0.643490568,-0.073074579,Bengin
0.084479055,-0.084406211,-0.047840144,-0.134045096,-0.062484902,0.044622237,-0.141981962,-0.092331428,0.717166512,-0.072262548,Bengin
0.078281777,0.333393753,-0.125254833,-0.113409562,-0.0625,-0.113409562,-0.125922661,-0.062519659,0.444799466,-0.062972755,TeslaCrypt
0,0.095779706,-0.079251723,0,0,0.05140495,-0.101747986,0,-0.095470244,-0.143321529,Genasom
0,-0.161923921,0,0,0,0,-0.079331596,0,0.310615181,0,Locky
0.086359786,-0.082511324,-0.047524559,-0.132498189,-0.062501011,0.043115592,-0.140965689,-0.092276349,0.712110727,-0.07213292,Bengin
0.091633855,-0.081661762,-0.045262601,-0.131033197,-0.062499902,0.047236122,-0.139203845,-0.091983686,0.697690017,-0.072427109,Bengin
-0.097150813,-0.180236955,-0.070180912,-0.115837234,-0.06236326,0.575411234,-0.169387723,-0.050592109,0.456229532,-0.114554969,Cerber
0.080038984,-0.107223683,-0.227663465,-0.080503477,0.085203172,-0.184006364,-0.244776178,0.032112955,0.790446115,-0.151343166,CryptoWall
-0.100852398,-0.122723871,0.293556422,-0.14913296,-0.065041178,0.225881324,-0.138760738,-0.07461789,0.614584063,-0.086840129,Locky
-0.106540969,-0.049568997,0.30361283,-0.151508565,-0.056554873,0.408200157,-0.163920738,-0.090561461,0.643966841,-0.107587204,Locky
-0.005020264,-0.110334621,-0.205310095,-0.126144214,0.181762047,-0.18062251,-0.096682794,-0.062367491,0.56181475,-0.15061698,TeslaCrypt
-0.056227015,0.209099715,-0.159471053,-0.138316639,-0.040265864,0.098294238,-0.097486317,-0.064350641,0.044557512,-0.083876486,Reveton
0.091633855,-0.081729111,-0.045262601,-0.130984281,-0.062499902,0.047209152,-0.139203845,-0.091983686,0.697678945,-0.072427109,Bengin
-0.10176181,-0.113707137,0.296755426,-0.149976337,-0.06318641,0.25976917,-0.157739016,-0.085171262,0.64785843,-0.100150595,Locky
-0.050985319,0.173213062,-0.087467185,-0.141915864,-0.062539479,-0.009199114,-0.125620889,-0.086048488,0.473173386,-0.074500019,Bengin
-0.106354331,-0.077140309,0.293204114,-0.152775101,-0.058940262,0.365761851,-0.170484315,-0.091993481,0.657526377,-0.109004851,Locky
0.036726778,0.09220215,-0.077894796,-0.140556633,-0.062591443,-0.014302282,-0.1336849,-0.085368195,0.51382871,-0.074853662,Bengin
-0.04636139,0.277634268,-0.155514821,-0.141384005,-0.067513903,-0.065584579,-0.116406217,-0.07119785,0.468421645,-0.085564249,Reveton
-0.083855377,-0.16790582,0.253040127,-0.126923628,-0.059827817,0.03821266,-0.105558912,-0.062700111,0.118087135,-0.064973543,Locky
-0.106260682,-0.041110098,0.304574437,-0.150863222,-0.055123637,0.424095131,-0.16406928,-0.090476526,0.640368312,-0.107877203,Locky
-0.096763744,-0.212032131,-0.070475835,-0.136273933,-0.062270214,0.564451801,-0.169282007,-0.044631849,0.466162179,-0.115822584,Cerber
-0.095645685,-0.2100708,-0.071924468,-0.133835696,-0.062250636,0.56216063,-0.169174085,-0.043803248,0.51274663,-0.116542056,Cerber
-0.106466232,-0.059231141,0.301717672,-0.152275156,-0.058370598,0.391095723,-0.166232019,-0.091594062,0.653542533,-0.108491696,Locky
0.050766066,-0.017743196,-0.076441837,-0.138193704,-0.062497683,-0.013696216,-0.139109971,-0.090773229,0.650463478,-0.073232033,Bengin
-0.106236772,-0.038322181,0.305469796,-0.150469169,-0.046332525,0.42468572,-0.163760244,-0.090427483,0.638543708,-0.108821765,Locky
0.712944378,-0.214298084,0,-0.123198825,0,0,-0.232474724,-0.057556953,0.525470298,0,Jigsaw
0,0.103059029,-0.079157387,0,0,0.050096344,-0.101201601,0,-0.09511346,-0.142982864,Genasom
-0.056858627,0.156677484,-0.220504746,-0.131801069,0.48894018,0.23259557,-0.096570788,-0.06431138,-0.067792041,-0.158761136,Reveton
-0.064761501,0.164327855,-0.095504563,-0.110606579,0.436518333,0.088404405,-0.105533968,-0.06452743,-0.092210482,-0.150191618,Genasom
-0.088392499,-0.141337923,0.276667943,-0.136295111,-0.05972156,0.137679919,-0.105210945,-0.062743421,0.154001612,-0.065439783,Locky
0.214214073,-0.187830256,-0.085470232,-0.142531828,-0.064857647,-0.140843121,-0.151542695,-0.032372887,0.451619346,-0.086812257,Jigsaw
-0.099021002,-0.12951379,0.285901001,-0.147004291,-0.065041178,0.208496279,-0.138268321,-0.074533499,0.627033065,-0.086570986,Locky
-0.104902955,-0.105528533,0.283446149,-0.152428104,-0.062222124,0.305170859,-0.170221164,-0.092677514,0.681623709,-0.109201121,Locky
-0.091808735,-0.148137761,0.272026719,-0.137720789,-0.066736221,0.119855493,-0.132757353,-0.074261444,0.663475218,-0.085682386,Locky
-0.105999138,-0.082430647,0.28902713,-0.152716942,-0.058940262,0.36011957,-0.170771884,-0.092021546,0.661167542,-0.108943945,Locky
-0.066574313,0.18325711,-0.085966848,-0.111669301,0.407992018,0.092834246,-0.106199071,-0.064513258,-0.092770782,-0.149947477,Genasom
-0.090709677,-0.148776687,-0.11820897,-0.111830767,0.946841983,-0.144520642,-0.091418358,-0.062727355,0.020130964,-0.079955159,Locky
-0.09485425,-0.200836778,-0.063493749,-0.132404195,-0.063063181,0.593583991,-0.168822239,-0.043321462,0.53356001,-0.116679926,Cerber
-0.105873452,-0.09352002,0.286335858,-0.1527078,-0.060379311,0.338757179,-0.172340469,-0.092585816,0.672336599,-0.109701409,Locky
0.105659441,0.020686084,-0.245477252,-0.137746111,0.163777603,-0.201202586,-0.118812859,-0.062405215,0.533226362,-0.170160929,TeslaCrypt
0.036130748,0.084251042,-0.07829139,-0.140431141,-0.062591443,-0.004165264,-0.145439356,-0.090829706,0.600345869,-0.074572327,Bengin
-0.054337341,0.292447089,-0.151422969,-0.143238687,-0.06573403,-0.028762922,-0.111077804,-0.071913474,0.38492338,-0.088348818,Reveton
-0.095867514,-0.202255503,-0.063978356,-0.132139156,-0.06305632,0.593041433,-0.169035462,-0.042560983,0.545227408,-0.115792534,Cerber
-0.106425031,-0.054627303,0.303564065,-0.151741808,-0.056554873,0.396822188,-0.166072318,-0.091560582,0.649687966,-0.108813916,Locky
-0.104852677,-0.110499964,0.280468251,-0.151925362,-0.062222124,0.295785888,-0.168991425,-0.091068979,0.682838909,-0.107423592,Locky
-0.09180981,-0.148164638,0.271995745,-0.13772395,-0.066736221,0.119807959,-0.132764459,-0.074265675,0.663456498,-0.085687173,Locky
-0.047836825,0.282726938,-0.156194111,-0.141464945,-0.068281079,-0.06577084,-0.115603122,-0.071408505,0.478049262,-0.087755371,Reveton
-0.048213463,0.282813003,-0.156139092,-0.141438845,-0.068281079,-0.064791076,-0.115526511,-0.071387322,0.473929557,-0.087713752,Reveton
-0.106012793,-0.082451613,0.289083434,-0.152833039,-0.059229904,0.359988598,-0.170760207,-0.092020347,0.661701149,-0.108922083,Locky
-0.096961484,-0.202037928,-0.066377109,-0.130122535,-0.062996307,0.600741078,-0.173099805,-0.040251156,0.550919419,-0.115697144,Cerber
0.04316105,-0.001556993,-0.074735284,-0.141723221,-0.062497683,-0.012514498,-0.137840139,-0.090843298,0.643491478,-0.073071469,Bengin
-0.097654282,-0.180664601,-0.069247509,-0.115974002,-0.062364613,0.557205118,-0.167418857,-0.048938321,0.472027398,-0.114195392,Cerber
-0.085499446,-0.153039546,-0.13364358,-0.097380087,-0.115727512,-0.110560851,-0.230098661,-0.047852593,0.706962009,0.251049726,Petya
-0.106432167,-0.057254537,0.302722697,-0.15215701,-0.058370598,0.393651588,-0.166186819,-0.091577864,0.652785076,-0.108503705,Locky
0,-0.146941085,0,0,0,0,-0.108850278,0,0.269372533,0,Locky
0.721551307,-0.213787067,0,-0.123947299,0,0,-0.233066977,-0.058180533,0.557533045,0,Jigsaw
0.036699162,0.092163422,-0.077897834,-0.140561595,-0.062591443,-0.01415172,-0.133738466,-0.085369586,0.513777939,-0.074885183,Bengin
-0.108324605,-0.220079027,-0.074823493,-0.12929086,-0.062928032,0.599049034,-0.19120211,-0.038416598,0.562805877,-0.114824441,Cerber
-0.102133421,-0.110899907,0.299409497,-0.150392738,-0.06318641,0.263070832,-0.157295469,-0.085134276,0.644580926,-0.100199467,Locky
-0.099726686,-0.179811295,-0.071818626,-0.114864871,-0.062312742,0.535075448,-0.16778103,-0.0535089,0.438859585,-0.112879783,Cerber
-0.058313992,0.171484797,-0.026924644,-0.112904287,0.255625781,0.033825734,-0.107065705,-0.064487066,-0.075156332,-0.134845128,Genasom
-0.045854668,0.275101014,-0.155782182,-0.141455585,-0.067637945,-0.066505808,-0.116555767,-0.071237874,0.47776042,-0.085797622,Reveton
0,-0.053773582,-0.095115747,0,0,-0.086184528,-0.114626118,0,0.377412489,-0.074196443,Bengin
-0.096285952,-0.209706677,-0.070263793,-0.13498224,-0.062269323,0.570080825,-0.168742467,-0.044327466,0.467079491,-0.116076292,Cerber
-0.105492102,-0.098220281,0.286023229,-0.152492843,-0.060379311,0.324674483,-0.17129678,-0.092623548,0.676218465,-0.109579855,Locky
-0.056209185,0.201930514,-0.15944861,-0.137516726,-0.040265864,0.106294168,-0.09796233,-0.064447869,0.033691079,-0.084153077,Reveton
-0.096566693,-0.205015627,-0.066885967,-0.131374753,-0.063029738,0.585479081,-0.172023835,-0.041800306,0.552989437,-0.116051843,Cerber
-0.085938447,-0.146794636,-0.067265081,-0.112671034,-0.062325507,0.617529703,-0.130340396,-0.05926566,0.396842233,-0.102507005,Cerber
-0.052902885,0.293995346,-0.150957674,-0.142040366,-0.065842983,-0.043214502,-0.112840162,-0.071937476,0.400708334,-0.086921405,Reveton
-0.104995678,-0.205947667,-0.072283781,-0.119654233,-0.062744208,0.593910894,-0.192445505,-0.032177817,0.57004881,-0.118227735,Cerber
-0.106012577,-0.082385859,0.289091128,-0.152827386,-0.059229904,0.360131255,-0.170745312,-0.092021607,0.6616811,-0.108913157,Locky
-0.056478291,0.285604447,-0.158502041,-0.144504612,-0.059899064,0.008894133,-0.097686439,-0.064408627,0.274676322,-0.08311822,Reveton
-0.104852837,-0.110459737,0.280482813,-0.151923896,-0.062222124,0.295878249,-0.168981621,-0.091063375,0.682834186,-0.107417265,Locky
0.091621817,-0.081904023,-0.045268767,-0.130901077,-0.062501011,0.047159723,-0.139211724,-0.091986981,0.697715212,-0.072431938,Bengin
0.745408169,-0.213346603,0,-0.12469187,0,0,-0.234951302,-0.066251453,0.593815531,0,Jigsaw
0.084460069,-0.084398963,-0.047844866,-0.134045729,-0.062484902,0.044675649,-0.141989231,-0.092328665,0.717156259,-0.072267908,Bengin
-0.085920998,-0.157318595,-0.072685909,-0.105765959,-0.062243248,0.615080548,-0.141273707,-0.067242387,0.526755186,-0.111851965,Cerber
-0.105735571,-0.20720832,-0.072743656,-0.12261975,-0.062780302,0.604445343,-0.192069661,-0.034453342,0.559249957,-0.117302492,Cerber
-0.088333283,-0.141554231,0.275621407,-0.136305957,-0.05972156,0.137282583,-0.105732371,-0.062655435,0.15382514,-0.065768229,Locky
-0.020674781,-0.119073812,-0.200244696,-0.125519766,0.171305693,-0.177935925,-0.088407697,-0.062338051,0.566372554,-0.15525404,TeslaCrypt
-0.097033556,-0.140598933,0.286538829,-0.143902422,-0.065888792,0.163019976,-0.136607301,-0.074425907,0.64497326,-0.086239615,Locky
-0.047061663,0.281213271,-0.155726839,-0.141219,-0.068202074,-0.069249213,-0.116263561,-0.071332187,0.481774733,-0.086314992,Reveton
0.086957891,-0.11833123,-0.221928115,-0.08056743,0.072798202,-0.168508831,-0.260189574,0.037254475,0.741289926,-0.137261917,CryptoWall
0.04674163,-0.041193622,-0.075276676,-0.132548548,-0.062498238,0.015713937,-0.136083607,-0.090747103,0.653362946,-0.073323384,Bengin
-0.095697913,-0.162350569,-0.070901592,-0.104632299,-0.062256386,0.60503867,-0.155791141,-0.063387288,0.516437884,-0.112385233,Cerber
0,-0.172048606,0,0,0,0,-0.108802282,0,-0.024074147,0,Locky
0.091621817,-0.081901599,-0.045268767,-0.130900328,-0.062501011,0.047146259,-0.139208382,-0.091985006,0.697708481,-0.072430018,Bengin
-0.087234913,-0.162636083,-0.074371961,-0.108356374,-0.062255956,0.648190346,-0.142602772,-0.057420546,0.366820365,-0.105910691,Cerber
-0.104852783,-0.110473149,0.280477959,-0.151924385,-0.062222124,0.295847457,-0.168984889,-0.091065243,0.682835761,-0.107419374,Locky
-0.048777871,0.283337018,-0.153850149,-0.141697604,-0.067986249,-0.061655892,-0.114832202,-0.071353636,0.461435285,-0.086285751,Reveton
-0.105414897,-0.206339772,-0.072622438,-0.12110759,-0.062762179,0.597509184,-0.192193658,-0.03363908,0.56624022,-0.117767764,Cerber
-0.053044581,0.295921676,-0.153781233,-0.141675631,-0.066998492,-0.042758377,-0.113573548,-0.071899135,0.399427499,-0.08857485,Reveton
0,-0.072999902,0,0,0,0,-0.053472171,0,0.286329698,0,Bengin
-0.103469602,-0.105905272,0.300841803,-0.151483869,-0.062222124,0.281188687,-0.158933165,-0.085258797,0.634097055,-0.100644656,Locky
0.041349493,-0.04663209,-0.074997535,-0.132574997,-0.062498238,0.014991693,-0.134483622,-0.090759348,0.654118621,-0.073335749,Bengin
-0.09595395,-0.209581847,-0.06993341,-0.135401184,-0.062264275,0.568753857,-0.168284301,-0.044431221,0.473512676,-0.116189216,Cerber
-0.105883663,-0.083195691,0.286252859,-0.152893263,-0.060244227,0.364328496,-0.169353047,-0.090597099,0.640197474,-0.106944296,Locky
-0.087187669,-0.145365408,-0.067337281,-0.102782246,-0.06222026,0.763566501,-0.110528868,-0.063199579,0.195497855,-0.082729647,Cerber
-0.045897016,0.276863432,-0.15584628,-0.141291252,-0.068202074,-0.070977742,-0.116466025,-0.071392213,0.499109234,-0.086422697,Reveton
-0.102107388,-0.110615116,0.299119801,-0.150189318,-0.062222124,0.264069954,-0.157297234,-0.085138378,0.64324687,-0.100362218,Locky
-0.096606132,-0.205019165,-0.064081828,-0.13263963,-0.063180693,0.573839017,-0.175525571,-0.04307409,0.519145785,-0.119880737,Cerber
-0.088401738,-0.141372466,0.276591702,-0.136300289,-0.05972156,0.137512183,-0.105397165,-0.062638039,0.153985467,-0.065543083,Locky
-0.096148162,-0.202087415,-0.064137561,-0.131625441,-0.063060233,0.593676754,-0.171054406,-0.042613984,0.539776109,-0.116610286,Cerber
-0.048805222,0.283988967,-0.153872073,-0.141624523,-0.067986249,-0.062699958,-0.114871451,-0.07134291,0.463237571,-0.086281277,Reveton
-0.106573399,-0.042716368,0.305085873,-0.150925831,-0.055994576,0.419965602,-0.163777653,-0.090513163,0.638179902,-0.107548538,Locky
-0.087176594,-0.150817591,-0.067710644,-0.103260335,-0.06222026,0.723716592,-0.110181057,-0.062710866,0.224061705,-0.082239177,Cerber
-0.101592372,-0.164541647,-0.065549346,-0.109001436,-0.062310729,0.657784555,-0.167432803,-0.055375791,0.505971209,-0.113481142,Cerber
0.041800501,-0.045965872,-0.075016647,-0.132289892,-0.062498238,0.015361294,-0.134599581,-0.090752007,0.65278437,-0.073328592,Bengin
-0.096170788,-0.202000146,-0.063751267,-0.131685035,-0.063060233,0.591415936,-0.170990175,-0.042581548,0.5411908,-0.11665181,Cerber
-0.100242445,-0.126161839,0.289444851,-0.148475718,-0.065041178,0.221563309,-0.139294209,-0.074646911,0.619952757,-0.086776774,Locky
0.732111259,-0.213629101,0,-0.124275638,0,0,-0.234234189,-0.061916584,0.574657364,0,Jigsaw
-0.096844625,-0.201675323,-0.066339716,-0.129491772,-0.062991382,0.601411233,-0.173254849,-0.039912852,0.5505901,-0.115815625,Cerber
-0.096335383,-0.178314332,-0.069506231,-0.116301627,-0.062340441,0.570284415,-0.167600228,-0.049649892,0.486085724,-0.115266179,Cerber
-0.096752654,-0.179059848,-0.069781752,-0.1163093,-0.062341862,0.567172423,-0.167584555,-0.049768036,0.48693412,-0.115070454,Cerber
-0.10491214,-0.105561319,0.283453118,-0.15241039,-0.062222124,0.30503663,-0.170215605,-0.092675021,0.681716071,-0.109198297,Locky
0.084450842,-0.084393745,-0.047687453,-0.134045887,-0.062484902,0.044689001,-0.14200449,-0.09233032,0.717153414,-0.072269514,Bengin
-0.10644048,-0.038686978,0.304613878,-0.150652809,-0.055994576,0.429469829,-0.164002085,-0.090487192,0.634996375,-0.107547028,Locky
-0.105172205,-0.205984972,-0.072517162,-0.120353735,-0.062754403,0.596145039,-0.19240958,-0.033130771,0.567004488,-0.118028396,Cerber
-0.098488962,-0.137169311,0.290878087,-0.145885535,-0.065888792,0.178282567,-0.137713873,-0.074542867,0.63728754,-0.086449094,Locky
0,-0.157907262,0,0,0,0,-0.078916561,0,0.410618212,0,Locky
0.128755722,-0.066816465,-0.079113244,-0.129123281,-0.062499348,0.014043284,-0.142571664,-0.091735238,0.68590848,-0.072606891,Bengin
-0.052699492,-0.052128161,-0.095151861,-0.128526176,-0.062595721,-0.051852677,-0.108558981,-0.088975573,0.397286723,-0.074496369,Bengin
-0.06054397,0.157423488,-0.098350131,-0.111066168,0.418763648,0.101396579,-0.105922051,-0.064521744,-0.093903403,-0.150231707,Genasom
0.084161139,-0.114265197,-0.223664481,-0.08122835,0.074742338,-0.174115169,-0.253519339,0.031359111,0.768994089,-0.141625002,CryptoWall
0.042838061,-0.002239268,-0.074990793,-0.141723203,-0.062497683,-0.012493597,-0.138233569,-0.090835683,0.643464834,-0.073095445,Bengin
-0.052191674,-0.046437421,-0.096278186,-0.126790438,-0.062587776,-0.054844129,-0.108936038,-0.089081038,0.388016015,-0.074408644,Bengin
-0.032415165,-0.080219569,-0.092995675,-0.137942757,-0.062535461,-0.022746267,-0.104860948,-0.086320444,0.464736746,-0.074446854,Bengin
-0.096714354,-0.201457638,-0.066329509,-0.129198671,-0.062986717,0.595048735,-0.173305885,-0.039052321,0.560967847,-0.116053166,Cerber
-0.106385233,-0.04077481,0.30466217,-0.150893761,-0.05570343,0.42484135,-0.164020351,-0.0904902,0.640308493,-0.107800362,Locky
-0.106385031,-0.040745532,0.304664921,-0.150889859,-0.05570343,0.42489755,-0.164011393,-0.090491967,0.640294585,-0.107795112,Locky
-0.085294976,-0.138310401,-0.066598146,-0.103891275,-0.062196675,0.79562663,-0.114696475,-0.061347716,0.177668409,-0.087313908,Cerber
0.745280971,-0.213215637,0,-0.125067619,0,0,-0.227239456,-0.063152523,0.516730333,0,Jigsaw
-0.006064509,-0.112099349,-0.204718955,-0.12624269,0.175109819,-0.179995485,-0.096063579,-0.06236341,0.562187839,-0.150482382,TeslaCrypt
0.864395504,-0.200983083,0,-0.136877663,0,0,-0.216614448,-0.092461493,0.633648797,0,Jigsaw
-0.037168903,-0.16354109,-0.012774613,-0.142303442,-0.095938549,0.062188209,-0.039211355,-0.067024849,0.515637917,-0.133317021,Cryptolocker
0.003992488,-0.034613875,-0.159993018,-0.122322368,0.015686395,-0.154133783,-0.144703604,0.059304989,0.071173378,-0.164760009,CryptoWall
-0.093252078,-0.148693599,0.271910564,-0.140548112,-0.066736221,0.139452545,-0.135820338,-0.074342489,0.657526781,-0.085860257,Locky
-0.10126504,-0.117242717,0.295278434,-0.150813737,-0.064193382,0.247113172,-0.157083226,-0.085233238,0.65491755,-0.099196492,Locky
-0.088329063,-0.141464304,0.275712887,-0.136306677,-0.05972156,0.137483805,-0.105617119,-0.062590993,0.153792789,-0.065704022,Locky
-0.101762805,-0.11371417,0.296762599,-0.14997566,-0.06318641,0.259744548,-0.157753173,-0.085151153,0.647859696,-0.100147526,Locky
0,-0.017063505,0,0,0,0,-0.087217982,0,0.277230468,0,Bengin
-0.107084584,-0.213146337,-0.073986749,-0.126284539,-0.062850495,0.593026379,-0.19152413,-0.037245949,0.563254739,-0.115967214,Cerber
0.084548791,-0.082354539,-0.047828462,-0.13303076,-0.062501011,0.046496642,-0.141905583,-0.09225309,0.715427588,-0.072183807,Bengin
-0.037186109,-0.163504928,-0.031295413,-0.142598972,-0.066862009,0.007003713,-0.03864512,-0.067355493,0.510151763,-0.148284682,Cryptolocker
-0.05113558,0.159937733,-0.087338357,-0.142785657,-0.062539479,-0.006788606,-0.12488304,-0.086068072,0.483478848,-0.074531504,Bengin
0.008625178,-0.093756206,-0.208869426,-0.126047872,0.182984917,-0.180949204,-0.103191491,-0.062370152,0.553228343,-0.146869108,TeslaCrypt
0.041349493,-0.046637323,-0.074997535,-0.13257367,-0.062498238,0.015005889,-0.13448898,-0.090762494,0.654113569,-0.073338816,Bengin
-0.097923247,-0.215343478,-0.068321993,-0.139336439,-0.062281714,0.538859356,-0.170125548,-0.046347655,0.447358413,-0.115902532,Cerber
-0.106351737,-0.074056371,0.294999947,-0.152574151,-0.058370598,0.369848684,-0.170672657,-0.092719383,0.661885627,-0.109861695,Locky
0.785222386,-0.210811705,0,-0.129621301,0,0,-0.231375801,-0.07594523,0.622966913,0,Jigsaw
-0.099018974,-0.129433798,0.285930803,-0.14701104,-0.065041178,0.208713076,-0.138238989,-0.074534194,0.627052549,-0.086552998,Locky
0.00635482,-0.095995946,-0.209152924,-0.126070796,0.178612772,-0.180614712,-0.102233807,-0.062371801,0.556566646,-0.147312451,TeslaCrypt
-0.10459019,-0.20475425,-0.072276498,-0.118571035,-0.062722165,0.594645417,-0.192572963,-0.032468257,0.56793292,-0.118937567,Cerber
-0.015946003,-0.116279019,-0.202719511,-0.125815458,0.175174964,-0.177257001,-0.091124947,-0.062335309,0.564627325,-0.154312931,TeslaCrypt
0.216498683,-0.189271735,-0.085889649,-0.142924316,-0.064857647,-0.141206418,-0.154095863,-0.038688845,0.44783279,-0.076922026,Jigsaw
-0.085345539,-0.153722483,-0.133216916,-0.097351653,-0.115727512,-0.111071679,-0.212907652,-0.061891587,0.722009175,0.180583317,Petya
-0.052174063,-0.046491884,-0.096276697,-0.126746328,-0.062587776,-0.055211388,-0.108875262,-0.08908706,0.38793447,-0.07437593,Bengin
-0.091808197,-0.148124316,0.272042208,-0.137719208,-0.066736221,0.119879269,-0.1327538,-0.074259328,0.663484581,-0.085679993,Locky
-0.052245338,-0.048473521,-0.096181628,-0.127640915,-0.062587776,-0.055263359,-0.108923144,-0.089101466,0.390304378,-0.074428895,Bengin
-0.047063246,0.281205353,-0.155727986,-0.141220005,-0.068202074,-0.069236135,-0.116267087,-0.071330364,0.481783296,-0.086312405,Reveton
-0.096437033,-0.201680184,-0.067418106,-0.129030275,-0.062981061,0.598232881,-0.173715397,-0.039171155,0.558721608,-0.116177719,Cerber
-0.096719753,-0.201342671,-0.066348023,-0.128936349,-0.062986717,0.595402028,-0.173563519,-0.039675536,0.559157717,-0.116128007,Cerber
0.04981395,-0.022195631,-0.07623054,-0.137067593,-0.062497683,-0.012792413,-0.138336576,-0.090771609,0.651869443,-0.073251838,Bengin
-0.108164392,-0.218790537,-0.075024619,-0.128527227,-0.062908663,0.603064444,-0.191683294,-0.038284133,0.559740138,-0.115581972,Cerber
-0.096973859,-0.179223169,-0.069895207,-0.116432858,-0.06235585,0.577388541,-0.168092267,-0.050737106,0.461044615,-0.114611732,Cerber
-0.106012837,-0.082437906,0.289087127,-0.152832171,-0.059229904,0.36001796,-0.170758061,-0.092019121,0.661694134,-0.108920703,Locky
-0.106803899,-0.210659458,-0.073859987,-0.125452953,-0.062830423,0.604578634,-0.191679671,-0.036598454,0.554975227,-0.116333299,Cerber
0,-0.161781752,0,0,0,0,-0.079057423,0,0.38464396,0,Locky
-0.108570372,-0.220129307,-0.074996908,-0.129342418,-0.06293396,0.598168917,-0.193530383,-0.038686523,0.560544279,-0.11584949,Cerber
-0.0519437,0.297395226,-0.152723402,-0.140662562,-0.067544446,-0.053152044,-0.114130269,-0.071166147,0.389805698,-0.085388171,Reveton
0.076692708,-0.044112151,-0.226063114,-0.126495838,0.133144134,-0.150629695,-0.179679023,0.035344624,0.218115191,-0.15873741,CryptoWall
-0.101617096,-0.165196164,-0.065556474,-0.108984483,-0.062310729,0.652490608,-0.167364344,-0.055622106,0.510631263,-0.113613077,Cerber
-0.10180487,-0.113373146,0.297688068,-0.151602845,-0.063615135,0.258051597,-0.15757593,-0.085287169,0.649877427,-0.099382712,Locky
0.075942099,-0.12865168,-0.216178584,-0.057519249,0.077581383,-0.162882632,-0.213382281,0.014897718,0.893649152,-0.15067125,CryptoWall
-0.088363566,-0.141393013,0.276565609,-0.136304332,-0.05972156,0.137509448,-0.10543576,-0.062657346,0.154028232,-0.065562323,Locky
