0.564990241,-0.115005954,Cerber
0.655606067,-0.109512394,Locky
0.080788107,-0.064531931,Locky
0.655576194,-0.109507456,Locky
0.552438237,-0.115776555,Cerber
-0.093403639,-0.150117173,Genasom
0.496332927,-0.116500547,Cerber
0.392154607,0,Locky
0.634102027,-0.100646967,Locky
0.554470769,-0.154895936,CryptoWall
0.644999335,-0.086242955,Locky
0.712400618,-0.072134872,Bengin
0.309228401,-0.077793953,Reveton
0.500890185,-0.074821733,Bengin
0.558840217,-0.116211895,Cerber
0.562033602,-0.15161981,TeslaCrypt
0.666919292,-0.085620126,Locky
0.661181766,-0.109494761,Locky
0.565342979,-0.155124338,TeslaCrypt
0.38898749,-0.087529205,Reveton
0.525600056,-0.118960195,Cerber
0.148035838,-0.08782014,Cerber
0.529480878,-0.112570022,Cerber
0.504346558,0,Jigsaw
0.459395373,-0.113858598,Cerber
-0.096465559,-0.143254736,Genasom
0.27611467,-0.083152928,Reveton
0.652689429,-0.073333263,Bengin
0.468240488,-0.085045628,Reveton
0.382444976,-0.074196501,Bengin
0.635971512,-0.086544096,Locky
0.48500226,-0.074684465,Bengin
0.634086426,-0.100640036,Locky
0.317132098,-0.109321453,Bengin
0.387211823,-0.087080046,Reveton
0.513806363,-0.074867493,Bengin
0.476796034,-0.07458078,Bengin
0.500907234,-0.07480938,Bengin
0.672337734,-0.109699547,Locky
0.560639262,-0.117551917,Cerber
0.560990148,-0.149705058,TeslaCrypt
0.054317115,-0.083722851,Reveton
0.454154093,-0.093316318,Jigsaw
0.017458172,0,Locky
-0.093326971,-0.149957941,Genasom
0.692218077,-0.072392806,Bengin
0.475750807,-0.074573403,Bengin
0.682832853,-0.107425285,Locky
0.655557017,-0.109519339,Locky
0.507435584,-0.116811767,Cerber
0.518847153,-0.119632899,Cerber
0.171267825,-0.082376651,Cerber
0.667027579,-0.085605766,Locky
0.791128527,-0.156329757,CryptoWall
0.476713381,-0.07452876,Bengin
0.636121967,0,Jigsaw
0.638592436,-0.107485228,Locky
0.649695803,-0.108814041,Locky
0.495190837,0,Jigsaw
0.469799582,-0.084604842,Reveton
0.11449093,-0.06478972,Locky
0.650218698,-0.073203879,Bengin
0.516850115,-0.119867533,Cerber
0.783800844,-0.141736985,CryptoWall
0.565609835,-0.155388978,TeslaCrypt
0.697711928,-0.072433857,Bengin
0.020166244,-0.079937325,Locky
0.634076472,-0.100635415,Locky
0.640304296,-0.107799403,Locky
0.564840226,-0.115199587,Cerber
0.651819509,-0.073277789,Bengin
0.656035963,-0.099088286,Locky
0.627034122,-0.086557773,Locky
0.389610687,-0.088361408,Reveton
0.453765831,-0.114689946,Cerber
0.560852187,-0.116392831,Cerber
0.53907508,-0.116732601,Cerber
0.391525472,-0.074457526,Bengin
0.651844997,-0.073255975,Bengin
0.521322617,-0.119425933,Cerber
0.480422985,-0.114969333,Cerber
0.652024845,-0.108679453,Locky
0.562517348,-0.114772895,Cerber
0.114113871,-0.064718614,Locky
0.546236671,-0.115840839,Cerber
0.547077149,-0.115766934,Cerber
0.598063766,0.339136873,Petya
0.640312689,-0.107801321,Locky
0.568884329,-0.153722523,TeslaCrypt
0.361977346,-0.106564617,Cerber
0.495601415,-0.116691187,Cerber
0.497974545,-0.086431597,Reveton
0.371795886,0,TeslaCrypt
0.47449045,-0.074494778,Bengin
0.387914976,-0.074368394,Bengin
0.640666749,-0.107892982,Locky
-0.050800451,0.352387204,Petya
0.564387811,-0.154317213,TeslaCrypt
0.64496621,-0.086242005,Locky
0.162639166,-0.086970375,Cerber
0.63887186,-0.109008032,Locky
0.655570698,-0.109505396,Locky
0.651874643,-0.07324874,Bengin
0.602798765,-0.169733335,TeslaCrypt
0.454079778,-0.085610928,Reveton
0.475433145,-0.074548746,Bengin
0.46757117,-0.116168439,Cerber
0.518074271,-0.119601164,Cerber
0.812706466,-0.156005313,CryptoWall
0.38948136,-0.088208961,Reveton
0.560208583,-0.116196838,Cerber
0.483394119,-0.074609803,Bengin
0.54993916,-0.11608493,Cerber
0.523897304,-0.119169992,Cerber
0.174097039,-0.078590459,Reveton
0.678175379,-0.109404378,Locky
0.520761365,-0.112912576,Cerber
0.656843754,-0.109073796,Locky
0.529814702,-0.16933298,TeslaCrypt
0.389493896,-0.088205779,Reveton
0.564897681,0.389044375,Petya
0.078758735,-0.064443817,Locky
0.567595589,-0.116353307,Cerber
0.637293069,-0.086446704,Locky
0.553232395,-0.116645069,Cerber
0.643497787,-0.073065249,Bengin
0.564493115,-0.152856255,TeslaCrypt
0.555926166,-0.116109354,Cerber
0.456380223,-0.115658808,Cerber
0.712042372,-0.07213292,Bengin
0.678191148,-0.109423046,Locky
0.661175926,-0.109490769,Locky
-0.04200155,0,CryptoWall
0.56498857,-0.154446237,TeslaCrypt
-0.012641344,-0.150852196,Reveton
0.561132016,-0.11600066,Cerber
0.499959182,-0.074797683,Bengin
0.467823949,-0.116104909,Cerber
0.638762113,-0.108095076,Locky
0.442162358,-0.115608818,Cerber
0.490334501,-0.086426009,Reveton
0.490940715,-0.117000559,Cerber
0.820951959,-0.139237292,CryptoWall
0.64968397,-0.108812872,Locky
0.04514474,-0.064192634,Locky
0.435696692,-0.116536214,Cerber
0.560728831,-0.11531718,Cerber
0.640190544,-0.106942837,Locky
0.480658352,-0.074791142,Bengin
0.640359944,-0.107875284,Locky
0.784561001,-0.149759092,CryptoWall
0.467799875,-0.116111601,Cerber
0.650280397,-0.108640999,Locky
0.019514162,-0.080132523,Locky
0.38782468,-0.087086395,Reveton
0.652824434,-0.07332257,Bengin
0.485029588,-0.085189215,Reveton
0.64004955,-0.10786553,Locky
0.328108476,-0.098936069,Cryptolocker
0.463232654,-0.086284264,Reveton
0.654108516,-0.073341882,Bengin
0.638296729,-0.100505283,Locky
0.553639401,-0.117214654,Cerber
0.17263973,0,Cerber
-0.097173883,-0.142194161,Genasom
0.557870192,-0.116503072,Cerber
0.651970241,-0.073281969,Bengin
0.652674115,-0.073333263,Bengin
0.476706712,-0.074510143,Bengin
0.563338907,-0.115175555,Cerber
0.556779011,-0.115972967,Cerber
-0.093913464,-0.134826974,Genasom
0.523580211,-0.119103702,Cerber
0.462192001,-0.086318899,Reveton
0.712390011,-0.072145655,Bengin
0.843862725,-0.141507647,CryptoWall
0.214668871,-0.156159247,CryptoWall
0.51379661,-0.07487339,Bengin
0.00929843,-0.075939028,Cerber
0.264092147,-0.082117712,Reveton
0.21612412,-0.163071552,CryptoWall
0.565571561,-0.116186079,Cerber
0.398981261,-0.08822727,Reveton
0.650796366,-0.073243429,Bengin
0.557580827,-0.115400611,Cerber
0.354773508,-0.108780228,Bengin
0.308588965,-0.07841379,Reveton
0.651927594,-0.106930007,Locky
0.548191163,-0.114843772,Cerber
0.451583291,-0.115971251,Cerber
0.650148813,-0.073200735,Bengin
0.708420856,-0.072066847,Bengin
0.453372722,-0.116368894,Cerber
0.388011476,-0.074401112,Bengin
0.583938743,-0.151604544,TeslaCrypt
0.483412556,-0.074576684,Bengin
0.286311996,0,Bengin
0.652779402,-0.07333166,Bengin
0.681595189,-0.109206761,Locky
0.459666708,-0.113566827,Cerber
0.288054469,0,Locky
0.770925961,-0.139370895,CryptoWall
0.317344664,-0.109100365,Bengin
0.515879384,-0.112504987,Cerber
0.569475706,-0.118305676,Cerber
0.017016735,-0.068349248,Cerber
0.553819388,-0.11695786,Cerber
0.640296618,-0.107794153,Locky
0.183406911,-0.079341356,Reveton
0.512173025,-0.119165202,Cerber
0.548398168,-0.114768458,Cerber
0.640364128,-0.107876243,Locky
0.271466875,-0.139449213,CryptoWall
0.375289757,-0.105736687,Cerber
0.685897991,-0.072613481,Bengin
0.377897811,-0.10427099,Cerber
0.469818237,-0.084608722,Reveton
0.519902038,-0.119244975,Cerber
0.556021765,-0.116737083,Cerber
0.64986271,-0.09938735,Locky
0.475761383,-0.074566025,Bengin
0.640294557,-0.107792235,Locky
0.269314466,0,Locky
0.392064194,-0.062829645,Cryptolocker
0.445168987,-0.069770943,Jigsaw
0.559730803,-0.116014188,Cerber
0.512936581,-0.074813464,Bengin
0.382745198,-0.086554729,Reveton
0.614029642,0.257675635,Cryptolocker
0.513766226,-0.074891078,Bengin
0.286320849,0,Bengin
0.572071894,-0.154686093,TeslaCrypt
0.67622093,-0.109581725,Locky
0.400345199,-0.074531966,Bengin
0.412333416,-0.088439665,Reveton
0.400708774,-0.086921125,Reveton
0.283918135,0,Locky
0.49798269,-0.08642901,Reveton
0.553089958,-0.11689328,Cerber
0.253477764,-0.082321151,Reveton
0.560181062,-0.117401062,Cerber
0.848200862,-0.142356132,CryptoWall
0.113943649,0,CryptoWall
0.441705183,-0.060142166,Jigsaw
0.766675374,-0.144880358,CryptoWall
0.600354888,-0.074575374,Bengin
0.762847295,-0.14005025,CryptoWall
0.660556498,-0.107315331,Locky
0.755908214,-0.137869495,CryptoWall
0.471792292,-0.084600681,Reveton
0.48325439,-0.074643706,Bengin
0.65027645,-0.108639951,Locky
0.565291933,-0.155122107,TeslaCrypt
0.473368124,-0.074482113,Bengin
0.67886528,-0.10933559,Locky
0.677499703,-0.109541709,Locky
0.805491677,-0.15420679,CryptoWall
0.627029481,-0.086562549,Locky
0.645005094,-0.086240564,Locky
-0.09259083,-0.149945031,Genasom
0.568244244,-0.117822332,Cerber
0.500897914,-0.074815699,Bengin
0.561594292,-0.15086255,TeslaCrypt
0.643457257,-0.07310271,Bengin
0.557059541,-0.117119827,Cerber
0.529319226,-0.169313495,TeslaCrypt
0.640046838,-0.1078622,Locky
0.324729996,-0.078461545,Reveton
0.565305655,-0.115403128,Cerber
0.6341055,-0.100626009,Locky
0.565652115,-0.155390823,TeslaCrypt
0.565244551,-0.154715483,TeslaCrypt
0.643032392,-0.100364532,Locky
0.515995916,-0.116282138,Cerber
0.220008105,-0.16841439,CryptoWall
0.717162478,-0.072264155,Bengin
0.167060407,-0.090479425,Cerber
0.656852316,-0.109081331,Locky
0.650489308,-0.07321021,Bengin
0.487771243,-0.074734847,Bengin
0.883408839,-0.146344649,CryptoWall
0.655589186,-0.109510901,Locky
0.653357971,-0.073326451,Bengin
0.813182386,-0.144721503,CryptoWall
0.390300107,-0.074421364,Bengin
0.48080102,-0.074681335,Bengin
-0.093707099,-0.145136897,Genasom
0.379641139,-0.103015065,Cerber
0.434611258,-0.116308355,Cerber
0.555252214,-0.117103324,Cerber
0.553582342,-0.116967346,Cerber
0.676234331,-0.109587334,Locky
0.569164711,-0.117972277,Cerber
-0.095238966,-0.143702934,Genasom
0.458107517,-0.085961644,Reveton
0.695146948,-0.07241729,Bengin
0.474424023,-0.074540935,Bengin
0.678182576,-0.109412775,Locky
0.255373484,-0.082247053,Reveton
0.57156178,-0.154242655,TeslaCrypt
0.382784558,-0.086559997,Reveton
0.650455787,-0.073238233,Bengin
0.520462908,-0.132760986,Cryptolocker
0.559809683,-0.117246932,Cerber
0.518854151,-0.119625947,Cerber
0.078728552,-0.064430435,Locky
0.118778886,-0.06502604,Locky
0.647653043,-0.100151012,Locky
0.482949666,-0.1129259,Cerber
0.483391239,-0.074597407,Bengin
0.678184422,-0.109414649,Locky
0.68284279,-0.107425701,Locky
0.324254085,-0.109157383,Bengin
0.627031801,-0.086560161,Locky
0.080834758,-0.064545303,Locky
0.575669066,-0.154816748,TeslaCrypt
0.685894424,-0.072615677,Bengin
0.389817858,-0.085385498,Reveton
0.661329821,-0.109476391,Locky
0.264004064,-0.076506044,Reveton
0.469553376,-0.085037884,Reveton
0.459734274,-0.113273923,Cerber
0.389646273,-0.088366629,Reveton
0.646246732,-0.086117909,Locky
0.562106108,-0.152980703,TeslaCrypt
0.661165986,-0.109488469,Locky
0.588873598,-0.074697655,Bengin
0.387789172,-0.087081189,Reveton
0.637319007,-0.086434753,Locky
0.354764292,-0.108769004,Bengin
0.487843489,-0.074684465,Bengin
0.53136396,-0.172201865,TeslaCrypt
0.607677105,-0.151823218,CryptoWall
0.183605459,-0.080043821,Reveton
0.678185944,-0.109410901,Locky
0.570774487,-0.118479616,Cerber
0.638540006,-0.108831438,Locky
0.637305609,-0.086439533,Locky
0.61458393,-0.086844904,Locky
0.676212992,-0.109577986,Locky
0.054356002,-0.083716468,Reveton
0.47393878,-0.087711167,Reveton
0.019549504,-0.080114694,Locky
0.460030937,-0.114637746,Cerber
0.429372289,0,Jigsaw
0.640649547,-0.107887337,Locky
0.551124482,-0.116834246,Cerber
0.412317439,-0.088442497,Reveton
0.18857171,-0.079145504,Reveton
0.654070284,-0.073356147,Bengin
0.154023878,-0.065452638,Locky
0.559175526,-0.116283477,Cerber
0.153837239,-0.065729708,Locky
0.484829223,-0.085354744,Reveton
0.672331176,-0.109697685,Locky
0.388015849,-0.074383465,Bengin
0.65412566,-0.073354093,Bengin
0.576151935,-0.155108393,TeslaCrypt
0.661892608,-0.109862959,Locky
0.5538863,-0.116546854,Cerber
0.017493525,0,Locky
0.561665982,-0.152667613,TeslaCrypt
0.650493722,-0.07320711,Bengin
0.682831285,-0.107423177,Locky
0.678173529,-0.109402504,Locky
0.497904521,0,Jigsaw
0.136194959,-0.078411064,Reveton
0,0,Bengin
0.638175674,-0.107547577,Locky
0.483406495,-0.074582884,Bengin
-0.093667899,-0.145121425,Genasom
0.655575037,-0.109506544,Locky
0.155499189,-0.065855809,Locky
0.146298071,-0.088920235,Cerber
0.640653763,-0.107888296,Locky
0.475068645,-0.074510475,Bengin
