file-crypt,file-register,file-socket,crypt-register,crypt-socket,register-socket,label,,,,FC,FR,FS,CR,CS,RS
0.979768634,-0.151376522,0.096637564,-0.144773427,0.136506862,-0.164766678,4,,,,,,,,,
0.972849549,-0.155538574,0.095539556,-0.147148058,0.148862321,-0.174216904,4,,,,,,,,,
0.97283081,-0.155616733,0.095451999,-0.146941011,0.149086563,-0.174216904,4,,,,,,,,,
0.966621316,-0.163994132,0.056894471,-0.150798304,0.115387595,-0.193497899,4,,,,,,,,,
0.96666792,-0.164019369,0.056894471,-0.150684934,0.115511185,-0.193424871,4,,,,,,,,,
0.958660423,-0.169847209,0.044700821,-0.151205999,0.112428597,-0.207886624,4,,,,,,,,,
0.95815118,-0.167763542,0.043557778,-0.148217738,0.111341546,-0.204239967,4,,,,,,,,,
0.958180994,-0.167770142,0.043557778,-0.148136818,0.111423295,-0.204209239,4,,,,,,,,,
0.944869376,-0.172067732,0.010481675,-0.145468571,0.085526251,-0.205975972,4,,,,,,,,,
0.944891026,-0.172034232,0.010481675,-0.145526419,0.085579799,-0.206200601,4,,,,,,,,,
0.944911706,-0.1720566,0.010481675,-0.145473398,0.085631272,-0.206148596,4,,,,,,,,,
0.944931477,-0.172086513,0.010481675,-0.145439789,0.08568079,-0.206095964,4,,,,,,,,,
0.931668304,-0.166601207,-0.005850616,-0.132478087,0.078060951,-0.202587443,4,,,,,,,,,
0.931683666,-0.16662971,-0.005850616,-0.132465297,0.078098037,-0.202596743,4,,,,,,,,,
0.923578711,-0.171193015,-0.011788874,-0.132465297,0.078098037,-0.202596743,4,,,,,,,,,
0.902636343,-0.175499513,-0.022808856,-0.130122166,0.079667296,-0.200339531,4,,,,,,,,,
0.902112928,-0.147513129,-0.023075517,-0.098597578,0.079696995,-0.19825604,4,,,,,,,,,
0.902126131,-0.147524928,-0.023075517,-0.098573163,0.079725829,-0.198218071,4,,,,,,,,,
0.88705899,-0.146296414,-0.035255482,-0.094348901,0.07338632,-0.187388379,4,,,,,,,,,
0.887015419,-0.146341003,-0.035270411,-0.094339613,0.07340909,-0.187387184,4,,,,,,,,,
0.873282616,-0.146712414,-0.039307348,-0.099600843,0.079274067,-0.196293978,4,,,,,,,,,
0.872614009,-0.164775176,-0.039307348,-0.123114905,0.077996965,-0.208551554,4,,,,,,,,,
0.957995593,-0.15142455,0.014072933,-0.123403209,0.078117066,-0.209120049,4,,,,,,,,,
0.958006586,-0.151430862,0.014072933,-0.123381595,0.078145548,-0.20911561,4,,,,,,,,,
0.940837646,-0.156060226,-0.000333857,-0.124834523,0.076200227,-0.211462848,4,,,,,,,,,
0.940824624,-0.156143774,-0.000322701,-0.124828288,0.076226225,-0.21136464,4,,,,,,,,,
0.94064481,-0.156078633,-0.000468765,-0.124821252,0.07625172,-0.211323999,4,,,,,,,,,
0.940655054,-0.156094531,-0.000468765,-0.124806613,0.076276727,-0.211305742,4,,,,,,,,,
0.931048749,-0.158545692,-0.005788412,-0.123919105,0.079202548,-0.213660125,4,,,,,,,,,
0.931048749,-0.158583275,-0.005788412,-0.123945772,0.079202548,-0.213626088,4,,,,,,,,,
0.931058035,-0.158588499,-0.005788412,-0.123926284,0.079224515,-0.213618432,4,,,,,,,,,
0.931067133,-0.15859877,-0.005788412,-0.12391529,0.07924609,-0.21361279,4,,,,,,,,,
0.923754565,-0.158847025,-0.021567355,-0.121255234,0.063590993,-0.205782934,4,,,,,,,,,
0.923716991,-0.158876059,-0.021582554,-0.121240071,0.063608783,-0.205778227,4,,,,,,,,,
0.253386036,0.05717122,-0.210990249,-0.127670928,0.063564001,-0.210139682,4,,,,,,,,,
0.25290398,0.052526738,-0.214383918,-0.127634569,0.067654884,-0.208136537,4,,,,,,,,,
0.252602731,0.049839031,-0.215602006,-0.127738326,0.070738047,-0.209024272,4,,,,,,,,,
0.252616122,0.049838966,-0.215602006,-0.127728124,0.070752906,-0.209019773,4,,,,,,,,,
0.252616122,0.049813207,-0.215602006,-0.127734823,0.070752906,-0.20900882,4,,,,,,,,,
0.252036288,0.039298975,-0.217066189,-0.127054162,0.073835261,-0.209804088,4,,,,,,,,,
0.252286474,0.039224553,-0.217039814,-0.127077687,0.073835261,-0.209768594,4,,,,,,,,,
0.252298548,0.039204566,-0.217039814,-0.12707335,0.07384869,-0.209750408,4,,,,,,,,,
0.251628925,0.034493294,-0.21997537,-0.126955194,0.079037115,-0.212007473,4,,,,,,,,,
0.250546139,0.033759713,-0.21992816,-0.126955194,0.079037115,-0.212007473,4,,,,,,,,,
0,0,0,-0.099243872,0,0,5,,,,,,,,,
0.888985969,-0.139525233,0,-0.101362732,0,0,5,,,,,,,,,
0.120185828,-0.130562464,-0.251281045,-0.117656755,0.155673497,-0.22789521,5,,,,,,,,,
0.128805129,-0.132408661,-0.24967068,-0.118083095,0.155673497,-0.228084356,5,,,,,,,,,
0.054034108,-0.136114308,-0.234506512,-0.118083095,0.155673497,-0.228084356,5,,,,,,,,,
0.078371123,-0.139966276,-0.231315749,-0.118034463,0.155673497,-0.227196153,5,,,,,,,,,
0.087864787,-0.180478096,-0.224290028,-0.132784343,0.1390498,-0.004377505,5,,,,,,,,,
0.016461839,-0.097736192,-0.256948138,-0.138414585,0.1390498,-0.131461817,5,,,,,,,,,
0.033217868,-0.099661466,-0.262387246,-0.142174069,0.151540415,-0.152722021,5,,,,,,,,,
0.036166532,-0.100334524,-0.261803233,-0.142174069,0.151540415,-0.152722021,5,,,,,,,,,
0.044508445,-0.116351286,-0.24495988,-0.13782276,0.117356502,-0.179186655,5,,,,,,,,,
0.044508445,-0.116480997,-0.24495988,-0.137911325,0.117356502,-0.179128553,5,,,,,,,,,
0.051019856,-0.125327973,-0.243576501,-0.128317401,0.114039063,-0.187868614,5,,,,,,,,,
0.06848442,-0.129307907,-0.240232438,-0.124298292,0.112973186,-0.186071668,5,,,,,,,,,
0.06848442,-0.12937712,-0.240232438,-0.124382092,0.112973186,-0.186125528,5,,,,,,,,,
0.070460909,-0.133667451,-0.226190958,-0.115267944,0.086929423,-0.177260324,5,,,,,,,,,
0.070460909,-0.133667568,-0.226190958,-0.116226962,0.086929423,-0.17868522,5,,,,,,,,,
0.070460909,-0.133715274,-0.226190958,-0.116218075,0.086929423,-0.178580357,5,,,,,,,,,
0.079401503,-0.136176715,-0.227522307,-0.104182162,0.095148256,-0.175941157,5,,,,,,,,,
0.079401503,-0.136255884,-0.227522307,-0.104257891,0.095148256,-0.175957287,5,,,,,,,,,
0.080716548,-0.132712617,-0.224603901,-0.093062431,0.086355934,-0.165984667,5,,,,,,,,,
0.080716548,-0.132752745,-0.224603901,-0.093108542,0.086355934,-0.166025895,5,,,,,,,,,
0.068396321,-0.133693643,-0.224442841,-0.093108542,0.086355934,-0.166025895,5,,,,,,,,,
0.058962047,-0.13436658,-0.222721349,-0.092629999,0.08729151,-0.16481431,5,,,,,,,,,
0.058520606,-0.133188013,-0.222726487,-0.063399397,0.08729151,-0.162497479,5,,,,,,,,,
0.058520606,-0.133201377,-0.222726487,-0.063411087,0.08729151,-0.162466643,5,,,,,,,,,
0.063182901,-0.131681459,-0.218630878,-0.064859601,0.080034479,-0.15602595,5,,,,,,,,,
0.06438226,-0.131788881,-0.218517264,-0.064874144,0.080034479,-0.156030839,5,,,,,,,,,
0.055635121,-0.131254525,-0.216886949,-0.064874144,0.080034479,-0.156030839,5,,,,,,,,,
0.055801609,-0.126561345,-0.221816542,-0.07364584,0.08502718,-0.170438906,5,,,,,,,,,
0.055498925,-0.130611109,-0.221622897,-0.076261348,0.08502718,-0.162956867,5,,,,,,,,,
0.055498925,-0.130625353,-0.221622897,-0.076293956,0.08502718,-0.162987572,5,,,,,,,,,
0.055601081,-0.120623751,-0.228336551,-0.083626863,0.08812094,-0.176125379,5,,,,,,,,,
0.059587626,-0.121123168,-0.227911883,-0.083681364,0.08812094,-0.176047763,5,,,,,,,,,
0.059587626,-0.121163372,-0.227911883,-0.083696967,0.08812094,-0.175975191,5,,,,,,,,,
0.059305979,-0.121022536,-0.228039606,-0.0837288,0.08812094,-0.175934575,5,,,,,,,,,
0.059305979,-0.121051709,-0.228039606,-0.083760566,0.08812094,-0.175939947,5,,,,,,,,,
0.060651869,-0.122636397,-0.229270847,-0.08324247,0.089864061,-0.175133378,5,,,,,,,,,
0.060651869,-0.122698238,-0.229270847,-0.083297298,0.089864061,-0.175133681,5,,,,,,,,,
0.060651869,-0.122709723,-0.229270847,-0.083308318,0.089864061,-0.175135737,5,,,,,,,,,
0.060651869,-0.122709723,-0.229270847,-0.083308318,0.089864061,-0.175135737,5,,,,,,,,,
0.060651869,-0.122726522,-0.229270847,-0.083346467,0.089864061,-0.175169978,5,,,,,,,,,
0.062138379,-0.123851729,-0.220067469,-0.081752371,0.073749831,-0.165578899,5,,,,,,,,,
0.062940569,-0.12394919,-0.21999117,-0.081762042,0.073749831,-0.165581927,5,,,,,,,,,
0.062697406,-0.123833516,-0.220097849,-0.081765087,0.073749831,-0.165569435,5,,,,,,,,,
0.064757858,-0.124905495,-0.223382175,-0.082284454,0.077224465,-0.166615749,5,,,,,,,,,
0.066634827,-0.125409186,-0.225408589,-0.083289946,0.079821452,-0.16807283,5,,,,,,,,,
0.066634827,-0.125425541,-0.225408589,-0.083311754,0.079821452,-0.16809018,5,,,,,,,,,
0.068385059,-0.125979331,-0.222259631,-0.08247049,0.075100916,-0.164459093,5,,,,,,,,,
0.068385059,-0.125998727,-0.222259631,-0.082485106,0.075100916,-0.164457976,5,,,,,,,,,
0.070185272,-0.126967666,-0.223559553,-0.082382049,0.077500646,-0.163896883,5,,,,,,,,,
0.07299638,-0.127254102,-0.223280094,-0.082433257,0.077500646,-0.16390031,5,,,,,,,,,
0.07299638,-0.127280591,-0.223280094,-0.08245824,0.077500646,-0.163902331,5,,,,,,,,,
0.074157944,-0.128172554,-0.226099656,-0.082879565,0.081702326,-0.16548699,5,,,,,,,,,
0.069212501,-0.128496431,-0.225396806,-0.082879565,0.081702326,-0.16548699,5,,,,,,,,,
0,0.197856987,-0.031988114,0,0,0.047604631,12,,,,,,,,,
0,0.15042228,-0.05551766,0,0,0.059006496,12,,,,,,,,,
0,0.122834692,-0.071469285,0,0,0.058638023,12,,,,,,,,,
0,0.124091684,-0.072643087,0,0,0.056508639,12,,,,,,,,,
0,0.124559737,-0.071189004,0,0,0.055571691,12,,,,,,,,,
0,0.102653773,-0.081824431,0,0,0.055277964,12,,,,,,,,,
0,0.103059029,-0.079157387,0,0,0.050096344,12,,,,,,,,,
0,0.095779706,-0.079251723,0,0,0.05140495,12,,,,,,,,,
-0.052608601,0.087622462,-0.087092142,-0.111052424,0.561496691,0.003563055,12,,,,,,,,,
-0.049166181,0.088446704,-0.084271124,-0.11078381,0.541267259,0.002657078,12,,,,,,,,,
-0.046231545,0.088416199,-0.11011653,-0.110503119,0.458996335,0.076100432,12,,,,,,,,,
-0.042819765,0.089789652,-0.107979701,-0.110618017,0.453300794,0.073065888,12,,,,,,,,,
-0.064761501,0.164327855,-0.095504563,-0.110606579,0.436518333,0.088404405,12,,,,,,,,,
-0.062924544,0.163601196,-0.093700963,-0.110500561,0.432873368,0.089206217,12,,,,,,,,,
-0.06054397,0.157423488,-0.098350131,-0.111066168,0.418763648,0.101396579,12,,,,,,,,,
-0.058710807,0.152868472,-0.09596999,-0.111538886,0.414096262,0.097840745,12,,,,,,,,,
-0.067990819,0.182165645,-0.087271107,-0.111649004,0.410046172,0.094545758,12,,,,,,,,,
-0.066574313,0.18325711,-0.085966848,-0.111669301,0.407992018,0.092834246,12,,,,,,,,,
-0.066574313,0.183255682,-0.085966848,-0.111702257,0.407992018,0.092923155,12,,,,,,,,,
-0.065178811,0.18195352,-0.092129344,-0.111461482,0.397493254,0.106920396,12,,,,,,,,,
-0.064133572,0.181777638,-0.091371667,-0.111283126,0.396456017,0.10691089,12,,,,,,,,,
-0.062356782,0.177746427,-0.064513341,-0.111578504,0.340279622,0.076483872,12,,,,,,,,,
-0.060946556,0.180454426,-0.064056446,-0.111507312,0.339818343,0.075493111,12,,,,,,,,,
-0.059537249,0.176405829,-0.027102837,-0.111771728,0.255797594,0.034177006,12,,,,,,,,,
-0.058313992,0.171484797,-0.026924644,-0.112904287,0.255625781,0.033825734,12,,,,,,,,,
0.631118522,-0.219862539,0,-0.116965409,0,0,8,,,,,,,,,
0.631118522,-0.219828461,0,-0.116954648,0,0,8,,,,,,,,,
0.631010218,-0.219820941,0,-0.116951021,0,0,8,,,,,,,,,
0.631037297,-0.218114161,0,-0.118018483,0,0,8,,,,,,,,,
0.630988552,-0.218039695,0,-0.117598167,0,0,8,,,,,,,,,
0.630988552,-0.218039695,0,-0.117598167,0,0,8,,,,,,,,,
0.63115317,-0.217077282,0,-0.118598907,0,0,8,,,,,,,,,
0.631147574,-0.216411099,0,-0.118934497,0,0,8,,,,,,,,,
0,-0.210332193,0,0,0,0,11,,,,,,,,,
0,-0.167535102,0,0,0,0,11,,,,,,,,,
0,-0.172048606,0,0,0,0,11,,,,,,,,,
0,-0.17819706,0,0,0,0,11,,,,,,,,,
0,-0.146941085,0,0,0,0,11,,,,,,,,,
0,-0.158968958,0,0,0,0,11,,,,,,,,,
0,-0.156848293,0,0,0,0,11,,,,,,,,,
0,-0.157907262,0,0,0,0,11,,,,,,,,,
0,-0.158810065,0,0,0,0,11,,,,,,,,,
0,-0.159584538,0,0,0,0,11,,,,,,,,,
0,-0.160252828,0,0,0,0,11,,,,,,,,,
0,-0.160832689,0,0,0,0,11,,,,,,,,,
0,-0.161390112,0,0,0,0,11,,,,,,,,,
0,-0.161832136,0,0,0,0,11,,,,,,,,,
0,-0.162221414,0,0,0,0,11,,,,,,,,,
0,-0.162464317,0,0,0,0,11,,,,,,,,,
0,-0.162856142,0,0,0,0,11,,,,,,,,,
0,-0.162943866,0,0,0,0,11,,,,,,,,,
0,-0.163218816,0,0,0,0,11,,,,,,,,,
0,-0.163400585,0,0,0,0,11,,,,,,,,,
0,-0.141079705,-0.100222484,0,0,-0.157735206,11,,,,,,,,,
0,-0.144280308,-0.099982738,0,0,-0.160855529,11,,,,,,,,,
0,-0.145084332,-0.099990544,0,0,-0.161709379,11,,,,,,,,,
0,-0.14441749,-0.100022606,0,0,-0.167525184,11,,,,,,,,,
0,-0.145128277,-0.100030401,0,0,-0.168198466,11,,,,,,,,,
0,-0.094837203,0.083545239,0,0,0.428887263,11,,,,,,,,,
-0.072320278,-0.055675149,0.198865279,-0.129492509,-0.061680178,0.456116337,11,,,,,,,,,
-0.072323631,-0.05599152,0.198837189,-0.129618407,-0.061680178,0.455609932,11,,,,,,,,,
-0.072326983,-0.056307171,0.198809103,-0.12974378,-0.061680178,0.455103518,11,,,,,,,,,
-0.072330334,-0.056633023,0.198781022,-0.129865625,-0.061680178,0.454537536,11,,,,,,,,,
-0.072258204,-0.056764979,0.198740556,-0.129904348,-0.061680178,0.454378963,11,,,,,,,,,
-0.070313064,-0.058747915,0.198822825,-0.130331514,-0.061680178,0.449211188,11,,,,,,,,,
-0.070316598,-0.059053318,0.198794749,-0.130451439,-0.061680178,0.448715997,11,,,,,,,,,
-0.070261478,-0.057578439,0.198460359,-0.12834867,-0.060831259,0.453477456,11,,,,,,,,,
-0.070208288,-0.057509201,0.198410529,-0.123919388,-0.060397113,0.455354382,11,,,,,,,,,
-0.070211806,-0.057791045,0.198382601,-0.124034954,-0.060397113,0.454898668,11,,,,,,,,,
-0.070215323,-0.057858404,0.198354678,-0.124027935,-0.060397113,0.454630082,11,,,,,,,,,
-0.07021884,-0.058139405,0.19832676,-0.124143007,-0.060397113,0.454174969,11,,,,,,,,,
-0.070222355,-0.058429657,0.198298846,-0.124256032,-0.060397113,0.453668772,11,,,,,,,,,
-0.070225869,-0.058571956,0.198270936,-0.124481305,-0.060397113,0.453415097,11,,,,,,,,,
-0.070229383,-0.058848807,0.198243031,-0.124594109,-0.060397113,0.452965187,11,,,,,,,,,
-0.070232895,-0.059115444,0.198215129,-0.124708161,-0.060397113,0.452565652,11,,,,,,,,,
-0.070236407,-0.059400814,0.198187233,-0.124818516,-0.060397113,0.452065471,11,,,,,,,,,
-0.070239918,-0.059466096,0.19815934,-0.124810958,-0.060397113,0.451803043,11,,,,,,,,,
-0.070243428,-0.059750567,0.198131452,-0.124920827,-0.060397113,0.451303716,11,,,,,,,,,
-0.070246937,-0.060024874,0.198103569,-0.125031954,-0.060397113,0.45085462,11,,,,,,,,,
-0.070250445,-0.060298617,0.19807569,-0.125142685,-0.060397113,0.450405573,11,,,,,,,,,
-0.070401528,-0.027911223,0.19809284,-0.136135234,-0.060397113,0.600420048,11,,,,,,,,,
-0.070405017,-0.028153343,0.198064961,-0.136209728,-0.060397113,0.599949103,11,,,,,,,,,
-0.070408504,-0.0283951,0.198037086,-0.136283988,-0.060397113,0.599478263,11,,,,,,,,,
-0.070422987,-0.029037437,0.198002464,-0.136516504,-0.060397113,0.598268367,11,,,,,,,,,
-0.070426472,-0.029277794,0.197974599,-0.136589854,-0.060397113,0.59779758,11,,,,,,,,,
-0.070355007,-0.029414243,0.197934453,-0.136610624,-0.060397113,0.597536209,11,,,,,,,,,
-0.070344965,-0.030080135,0.196612772,-0.136610624,-0.060397113,0.597536209,11,,,,,,,,,
-0.070348442,-0.030319028,0.196585182,-0.136683654,-0.060397113,0.597065791,11,,,,,,,,,
-0.070351918,-0.030557559,0.196557597,-0.136756453,-0.060397113,0.596595492,11,,,,,,,,,
-0.070355393,-0.030795728,0.196530016,-0.136829024,-0.060397113,0.596125315,11,,,,,,,,,
-0.070358867,-0.031033536,0.19650244,-0.136901365,-0.060397113,0.595655263,11,,,,,,,,,
-0.07036234,-0.031280603,0.196474867,-0.136972937,-0.060397113,0.595143485,11,,,,,,,,,
-0.070365812,-0.03181827,0.196447299,-0.137216035,-0.060397113,0.594423567,11,,,,,,,,,
-0.070311063,-0.031858104,0.196121962,-0.135619404,-0.059547949,0.593258422,11,,,,,,,,,
-0.070314526,-0.032096797,0.19609449,-0.135689591,-0.059547949,0.592766162,11,,,,,,,,,
-0.070069705,-0.106911684,0.180825326,-0.137510184,-0.0674097,0.292314902,11,,,,,,,,,
-0.083830964,-0.088617614,0.223662205,-0.139413243,-0.0674097,0.334244232,11,,,,,,,,,
-0.083832387,-0.088851908,0.223639698,-0.139493585,-0.0674097,0.333880051,11,,,,,,,,,
-0.083833811,-0.088946298,0.223617195,-0.139518157,-0.0674097,0.333714082,11,,,,,,,,,
-0.083847069,-0.089128867,0.223586817,-0.139595429,-0.0674097,0.333383333,11,,,,,,,,,
-0.083848491,-0.089225018,0.223564319,-0.139617666,-0.0674097,0.333200079,11,,,,,,,,,
-0.083849913,-0.089318971,0.223541823,-0.139642033,-0.0674097,0.333034414,11,,,,,,,,,
-0.083851334,-0.089412836,0.22351933,-0.139666359,-0.0674097,0.33286883,11,,,,,,,,,
-0.083852755,-0.089645129,0.22349684,-0.139745386,-0.0674097,0.332504357,11,,,,,,,,,
-0.083854176,-0.089748096,0.223474353,-0.139772079,-0.0674097,0.332320451,11,,,,,,,,,
-0.083757721,-0.094926871,0.223359154,-0.123702167,-0.0674097,0.326494195,11,,,,,,,,,
-0.083759147,-0.095014406,0.223336682,-0.123730763,-0.0674097,0.326335872,11,,,,,,,,,
-0.083760572,-0.09510186,0.223314213,-0.123759321,-0.0674097,0.326177626,11,,,,,,,,,
-0.083761998,-0.095189234,0.223291746,-0.123787839,-0.0674097,0.326019458,11,,,,,,,,,
-0.083763423,-0.095278382,0.223269281,-0.123814951,-0.0674097,0.325845178,11,,,,,,,,,
-0.083764847,-0.095365591,0.223246819,-0.123843391,-0.0674097,0.325687181,11,,,,,,,,,
-0.086857175,-0.089612019,0.226986678,-0.126786406,-0.0674097,0.352532422,11,,,,,,,,,
-0.086858235,-0.089692728,0.226965414,-0.126810567,-0.0674097,0.352393884,11,,,,,,,,,
-0.092015558,-0.074983154,0.248879957,-0.128269904,-0.0674097,0.368023918,11,,,,,,,,,
-0.094666686,-0.064182534,0.264041751,-0.128188025,-0.0674097,0.369966163,11,,,,,,,,,
-0.09466968,-0.064202915,0.264060867,-0.128197028,-0.0674097,0.369926508,11,,,,,,,,,
-0.094637989,-0.064242528,0.264038477,-0.128202278,-0.0674097,0.369876049,11,,,,,,,,,
-0.094582559,-0.063586249,0.263728733,-0.127879015,-0.066562449,0.371845594,11,,,,,,,,,
-0.094582946,-0.06366067,0.263713458,-0.127899003,-0.066562449,0.371718867,11,,,,,,,,,
-0.094583333,-0.063732777,0.263698184,-0.127919919,-0.066562449,0.37160426,11,,,,,,,,,
-0.094583719,-0.063804843,0.263682912,-0.127940814,-0.066562449,0.371489683,11,,,,,,,,,
-0.094519149,-0.06400228,0.263659206,-0.128012055,-0.066562449,0.37125866,11,,,,,,,,,
-0.094519539,-0.06407648,0.263643936,-0.128031924,-0.066562449,0.371132051,11,,,,,,,,,
-0.094519928,-0.064150635,0.263628667,-0.128051773,-0.066562449,0.371005486,11,,,,,,,,,
-0.094520317,-0.06422249,0.263613399,-0.128072549,-0.066562449,0.370891,11,,,,,,,,,
-0.094520706,-0.064294304,0.263598132,-0.128093306,-0.066562449,0.370776543,11,,,,,,,,,
-0.094521095,-0.064372719,0.263582866,-0.128115094,-0.066562449,0.37064663,11,,,,,,,,,
-0.094521484,-0.064444448,0.263567601,-0.128135809,-0.066562449,0.370532238,11,,,,,,,,,
-0.094521872,-0.064516136,0.263552338,-0.128156504,-0.066562449,0.370417876,11,,,,,,,,,
-0.094522261,-0.064590026,0.263537075,-0.128176233,-0.066562449,0.370291543,11,,,,,,,,,
-0.094467064,-0.064063934,0.263228075,-0.1273222,-0.065715012,0.372019527,11,,,,,,,,,
-0.094467453,-0.064135076,0.263212839,-0.127342927,-0.065715012,0.371906079,11,,,,,,,,,
-0.094467843,-0.064309419,0.263197604,-0.127410117,-0.065715012,0.371686497,11,,,,,,,,,
-0.094468233,-0.064380441,0.26318237,-0.12743077,-0.065715012,0.371573069,11,,,,,,,,,
-0.094468622,-0.064451423,0.263167137,-0.127451403,-0.065715012,0.37145967,11,,,,,,,,,
-0.094437041,-0.064597584,0.263144893,-0.127504156,-0.065715012,0.371283221,11,,,,,,,,,
-0.097067403,-0.056933027,0.272184369,-0.128479062,-0.065715012,0.381547337,11,,,,,,,,,
-0.097040503,-0.056874475,0.272165038,-0.128515132,-0.065715012,0.381702454,11,,,,,,,,,
-0.09834892,-0.050240722,0.28032284,-0.12838539,-0.065715012,0.382473395,11,,,,,,,,,
-0.098349098,-0.050403578,0.280311064,-0.128449307,-0.065715012,0.382280877,11,,,,,,,,,
-0.098349276,-0.050466562,0.280299289,-0.128467461,-0.065715012,0.382184457,11,,,,,,,,,
-0.098349453,-0.050529518,0.280287515,-0.1284856,-0.065715012,0.382088055,11,,,,,,,,,
-0.098349631,-0.050592445,0.280275741,-0.128503725,-0.065715012,0.381991672,11,,,,,,,,,
-0.099297311,-0.041478554,0.284693923,-0.128836964,-0.065715012,0.397577434,11,,,,,,,,,
-0.099257586,-0.041169748,0.284439205,-0.128175877,-0.06486739,0.398496013,11,,,,,,,,,
-0.099257712,-0.041228384,0.284428714,-0.128191566,-0.06486739,0.398403962,11,,,,,,,,,
-0.100307224,-0.036934272,0.288701609,-0.128407211,-0.06428925,0.403173342,11,,,,,,,,,
-0.100307312,-0.036986614,0.288692122,-0.128422256,-0.06428925,0.403097493,11,,,,,,,,,
-0.1003074,-0.037043789,0.288682636,-0.128437659,-0.06428925,0.403009902,11,,,,,,,,,
-0.100307487,-0.037058962,0.28867315,-0.128437126,-0.06428925,0.40297572,11,,,,,,,,,
-0.100307575,-0.037082516,0.288663665,-0.128441332,-0.06428925,0.402937017,11,,,,,,,,,
-0.100307662,-0.036951113,0.288588036,-0.128475451,-0.064183663,0.403559309,11,,,,,,,,,
-0.10030775,-0.037008235,0.288578551,-0.12849082,-0.064183663,0.403471751,11,,,,,,,,,
-0.100269991,-0.03712663,0.288564053,-0.128546064,-0.064183663,0.403378966,11,,,,,,,,,
-0.10027008,-0.037178849,0.288554569,-0.128561028,-0.064183663,0.403303144,11,,,,,,,,,
-0.10027008,-0.037281421,0.288554569,-0.128608894,-0.064183663,0.403208117,11,,,,,,,,,
-0.100249743,-0.038922881,0.287742654,-0.125215516,-0.063861027,0.401628903,11,,,,,,,,,
-0.100249743,-0.03892525,0.287742654,-0.125215714,-0.063861027,0.401623081,11,,,,,,,,,
-0.100231123,-0.038892076,0.287728833,-0.125243441,-0.063861027,0.401708115,11,,,,,,,,,
-0.100873088,-0.035106496,0.292065401,-0.125242525,-0.063861027,0.40151015,11,,,,,,,,,
-0.100873161,-0.035158115,0.29205669,-0.125256889,-0.063861027,0.401430746,11,,,,,,,,,
-0.100873233,-0.035207788,0.292047979,-0.125271714,-0.063861027,0.401359138,11,,,,,,,,,
-0.100873306,-0.035257446,0.292039269,-0.125286531,-0.063861027,0.401287538,11,,,,,,,,,
-0.10083991,-0.034957253,0.291721998,-0.124664147,-0.062896959,0.402010289,11,,,,,,,,,
-0.100839983,-0.034954084,0.291713296,-0.124700933,-0.062896959,0.402033653,11,,,,,,,,,
-0.100840056,-0.034968319,0.291704595,-0.124700714,-0.062896959,0.402001112,11,,,,,,,,,
-0.100840129,-0.03501758,0.291695894,-0.124715496,-0.062896959,0.401930143,11,,,,,,,,,
-0.100805802,-0.035148672,0.291682682,-0.124769186,-0.062896959,0.401805572,11,,,,,,,,,
-0.101950424,-0.033140289,0.293425188,-0.125439443,-0.062896959,0.405651748,11,,,,,,,,,
-0.101950466,-0.033186496,0.293417214,-0.125453179,-0.062896959,0.405585809,11,,,,,,,,,
-0.101950508,-0.033232691,0.293409241,-0.125466908,-0.062896959,0.405519877,11,,,,,,,,,
-0.101950549,-0.033280686,0.293401268,-0.125480212,-0.062896959,0.405446797,11,,,,,,,,,
-0.101950591,-0.033326854,0.293393296,-0.125493927,-0.062896959,0.405380879,11,,,,,,,,,
-0.101950633,-0.033373008,0.293385323,-0.125507634,-0.062896959,0.405314967,11,,,,,,,,,
-0.101950675,-0.033482695,0.293377351,-0.125553555,-0.062896959,0.405204771,11,,,,,,,,,
-0.1025718,-0.026668291,0.297155242,-0.125363917,-0.062896959,0.412024171,11,,,,,,,,,
-0.102571829,-0.0267135,0.297147836,-0.125376533,-0.062896959,0.411956921,11,,,,,,,,,
-0.102571859,-0.026756941,0.29714043,-0.125389522,-0.062896959,0.411896346,11,,,,,,,,,
-0.102571888,-0.026800371,0.297133024,-0.125402505,-0.062896959,0.411835776,11,,,,,,,,,
-0.102571917,-0.02684379,0.297125618,-0.125415482,-0.062896959,0.41177521,11,,,,,,,,,
-0.102571947,-0.026888951,0.297118213,-0.125428073,-0.062896959,0.411707986,11,,,,,,,,,
-0.102571976,-0.026932347,0.297110807,-0.125441038,-0.062896959,0.411647431,11,,,,,,,,,
-0.102742799,-0.020370886,0.301127496,-0.125353014,-0.062896959,0.417813015,11,,,,,,,,,
-0.102742827,-0.020412077,0.301120566,-0.125365374,-0.062896959,0.417756457,11,,,,,,,,,
-0.10283134,-0.021103263,0.300256849,-0.125406813,-0.062896959,0.417666265,11,,,,,,,,,
-0.102831364,-0.02114609,0.300249938,-0.125418804,-0.062896959,0.417603416,11,,,,,,,,,
-0.102831387,-0.021187207,0.300243027,-0.125431138,-0.062896959,0.41754685,11,,,,,,,,,
-0.102818161,-0.021172809,0.300232995,-0.125450228,-0.062896959,0.417587146,11,,,,,,,,,
-0.102818185,-0.021253158,0.300226085,-0.125482259,-0.062896959,0.417500389,11,,,,,,,,,
-0.102818208,-0.021294209,0.300219175,-0.125494562,-0.062896959,0.417443889,11,,,,,,,,,
-0.102818232,-0.02133525,0.300212265,-0.125506859,-0.062896959,0.417387394,11,,,,,,,,,
